https://docs.google.com/spreadsheets/d/170xrcWDdTMvTLSJyCw3yGBWxqOOSfZkesGWunqKr8Rw/edit?gid=1817895758#gid=1817895758,,,,,,,,,,,,,,,1-Jun-2026,WEEK-1,,7-Jun-2026,8-Jun-2026,WEEK-2,,14-Jun-2026,15-Jun-2026,WEEK-3,,21-Jun-2026,22-Jun-2026,WEEK-4,,30-Jun-2026
144-OBURGUNDY,144-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1391BURGUNDY,1391,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130BURGUNDY,130,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-OBURGUNDY,124-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147BURGUNDY,147,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-HBURGUNDY,144-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143BURGUNDY,143,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-HBURGUNDY,121-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142BURGUNDY,142,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-HBURGUNDY,124-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127BURGUNDY,127,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-CBURGUNDY,144-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145BURGUNDY,145,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-OBURGUNDY,130-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-WBURGUNDY,120-W,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-HBURGUNDY,123-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120BURGUNDY,120,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-CBURGUNDY,124-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
139BURGUNDY,139,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CBURGUNDY,123-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1491BURGUNDY,1491,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1491-HBURGUNDY,1491-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1323BURGUNDY,1323,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-CBURGUNDY,121-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-SBURGUNDY,120-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
140BURGUNDY,140,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-HBURGUNDY,127-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-SBURGUNDY,121-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-RBURGUNDY,120-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141BURGUNDY,141,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1441BURGUNDY,1441,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-HBURGUNDY,129-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-QBURGUNDY,123-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1241BURGUNDY,1241,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-RBURGUNDY,121-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-MBURGUNDY,120-M,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-TBURGUNDY,144-T,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1311-HBURGUNDY,1311-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-OBURGUNDY,123-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-SBURGUNDY,144-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-EBURGUNDY,121-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-CBURGUNDY,120-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-HBURGUNDY,131-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-QBURGUNDY,130-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-CBURGUNDY,132-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-OBURGUNDY,129-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-QBURGUNDY,144-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131BURGUNDY,131,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-NBURGUNDY,149-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-OBURGUNDY,141-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-FBURGUNDY,123-F,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-FBURGUNDY,124-F,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-SBURGUNDY,124-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-RBURGUNDY,144-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-HBURGUNDY,130-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231BURGUNDY,1231,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-CBURGUNDY,129-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-CBURGUNDY,131-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-VBURGUNDY,121-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
125-OBURGUNDY,125-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-BBURGUNDY,121-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-OBURGUNDY,145-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-EBURGUNDY,144-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1311BURGUNDY,1311,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-RBURGUNDY,130-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-HBURGUNDY,145-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-RBURGUNDY,132-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-CBURGUNDY,127-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-HBURGUNDY,147-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-SBURGUNDY,1375-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-OBURGUNDY,147-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-PBURGUNDY,144-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-CBURGUNDY,147-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-BBURGUNDY,124-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1491-CBURGUNDY,1491-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-RBURGUNDY,123-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-EBURGUNDY,124-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-BBURGUNDY,144-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-OBURGUNDY,149-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-CBURGUNDY,130-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-CBURGUNDY,145-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-OBURGUNDY,142-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1311-CBURGUNDY,1311-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-HBURGUNDY,133-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
137BURGUNDY,137,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-SBURGUNDY,129-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CFBURGUNDY,123-CF,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-PBURGUNDY,121-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-SBURGUNDY,130-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1291BURGUNDY,1291,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146BURGUNDY,146,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-UBURGUNDY,130-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-QBURGUNDY,132-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-OBURGUNDY,132-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-SBURGUNDY,127-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-SBURGUNDY,1322-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-OBURGUNDY,1375-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-HBURGUNDY,142-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-NBURGUNDY,131-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-EBURGUNDY,130-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-PBURGUNDY,124-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-QBURGUNDY,133-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-QBURGUNDY,129-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-BBURGUNDY,149-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-SBURGUNDY,145-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-SBURGUNDY,132-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-UBURGUNDY,124-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-PBURGUNDY,130-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375BURGUNDY,1375,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-HBURGUNDY,143-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-UBURGUNDY,123-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1451BURGUNDY,1451,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-BBURGUNDY,127-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-BBURGUNDY,147-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-SBURGUNDY,149-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-EBURGUNDY,141-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-BBURGUNDY,130-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-TBURGUNDY,132-T,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-CBURGUNDY,1375-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-RBURGUNDY,1375-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-UBURGUNDY,144-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-EBURGUNDY,142-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148BURGUNDY,148,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-QBURGUNDY,400-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-BBURGUNDY,129-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-CBURGUNDY,133-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-PBURGUNDY,127-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-RBURGUNDY,147-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-EBURGUNDY,123-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-QBURGUNDY,145-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-VBURGUNDY,144-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-OBURGUNDY,131-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-VBURGUNDY,124-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-EBURGUNDY,127-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1431BURGUNDY,1431,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134BURGUNDY,134,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-PBURGUNDY,131-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
136BURGUNDY,136,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1411BURGUNDY,1411,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-DBURGUNDY,132-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-VBURGUNDY,130-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-RBURGUNDY,133-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-BBURGUNDY,145-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-CBURGUNDY,142-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-PBURGUNDY,147-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-BBURGUNDY,132-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BBURGUNDY,146-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-QBURGUNDY,1375-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1421BURGUNDY,1421,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-OBURGUNDY,133-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
138BURGUNDY,138,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-DBURGUNDY,144-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1311-NBURGUNDY,1311-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-SBURGUNDY,133-S,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
122-OBURGUNDY,122-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-BBURGUNDY,1322-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-OTBURGUNDY,132-OT,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-VBURGUNDY,127-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-RBURGUNDY,134-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-PBURGUNDY,142-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-EBURGUNDY,147-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-EBURGUNDY,132-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-RBURGUNDY,145-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BBURGUNDY,148-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-EBURGUNDY,143-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
400-RBURGUNDY,400-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-UBURGUNDY,129-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-UBURGUNDY,145-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-RBURGUNDY,129-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-OBURGUNDY,127-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-EBURGUNDY,133-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-UBURGUNDY,132-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-DBURGUNDY,129-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-DBURGUNDY,123-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-EBURGUNDY,129-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-VBURGUNDY,149-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-HBURGUNDY,134-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-VBURGUNDY,1322-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-UBURGUNDY,133-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-DBURGUNDY,133-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-HBURGUNDY,141-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-EFBURGUNDY,124-EF,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1461BURGUNDY,1461,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-BBURGUNDY,133-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-DBURGUNDY,145-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-CBURGUNDY,134-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-DBURGUNDY,130-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-EBURGUNDY,146-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-EBURGUNDY,145-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-CBURGUNDY,146-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-OBURGUNDY,150-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-HBURGUNDY,148-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1471BURGUNDY,1471,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-OBURGUNDY,146-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-EFBURGUNDY,123-EF,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-VBURGUNDY,132-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-HBURGUNDY,146-H,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-UBURGUNDY,1375-U,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-NBURGUNDY,123-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-CNBURGUNDY,123-CN,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-RBURGUNDY,124-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-VBURGUNDY,129-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-FPBURGUNDY,124-FP,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-RBURGUNDY,135-R,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1481BURGUNDY,1481,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135BURGUNDY,135,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150BURGUNDY,150,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-OBURGUNDY,134-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1341BURGUNDY,1341,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-VBURGUNDY,133-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1332BURGUNDY,1332,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-SQBURGUNDY,147-SQ,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-CQBURGUNDY,147-CQ,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-PBURGUNDY,132-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-BBURGUNDY,1375-B,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1351BURGUNDY,1351,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-PBURGUNDY,129-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-VBURGUNDY,145-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-DBURGUNDY,1375-D,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-VBURGUNDY,147-V,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-ONBURGUNDY,123-ON,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-OBURGUNDY,143-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-OBURGUNDY,148-O,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BOBURGUNDY,146-BO,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BOBURGUNDY,148-BO,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-OSQBURGUNDY,147-OSQ,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-NEWBURGUNDY,133-NEW,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-NBURGUNDY,141-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
139-MBURGUNDY,139-M,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-CBURGUNDY,150-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-CBURGUNDY,141-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-CBURGUNDY,135-C,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-ENBURGUNDY,123-EN,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-EBURGUNDY,150-E,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-EQBURGUNDY,147-EQ,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231-FBURGUNDY,1231-F,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231-NBURGUNDY,1231-N,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1241-FBURGUNDY,1241-F,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1501BURGUNDY,1501,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1471-QBURGUNDY,1471-Q,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-PBURGUNDY,123-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-FPBURGUNDY,123-FP,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-PBURGUNDY,1375-P,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-PNBURGUNDY,123-PN,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-NPBURGUNDY,131-NP,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-NPBURGUNDY,149-NP,BURGUNDY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
