id,item_code,colour,avg_3mo_sale,stock,pending_current,pending_last_month
421732,167,SILVER,0,0,0,0
421733,168,,70,0,0,0
421734,168,SILVER,0,0,0,0
421735,169,,166.67,0,0,0
421736,169,SILVER,0,0,0,0
421737,170,,10,0,0,0
421738,170,SILVER,0,0,0,0
421739,171,,3.33,0,0,0
421740,171,SILVER,0,0,0,0
421741,172,,0,0,0,0
421742,172,SILVER,0,0,0,0
421743,173,BLUE,0,738,0,0
421744,173,GREEN,97.33,0,0,8324
421745,174,BLUE,0,203,0,0
421746,174,GREEN,20,3453,0,0
421747,175,BLUE,0,420,0,0
421748,175,GREEN,166.67,0,0,3612
421749,177,BLUE,0,291,0,0
421750,177,GREEN,22.33,0,0,838
421751,178,BLUE,0,85,0,0
421752,178,GREEN,45.33,0,0,822
421753,180,IVORY,0,99,0,0
421754,180,PINK,0,0,0,0
421755,180,WHITE,0.33,60,0,0
421756,180-A,IVORY,19.67,3340,0,0
421757,180-A,PINK,0,0,0,0
421758,180-A,WHITE,22.33,692,0,0
421759,180-B,IVORY,0,133,0,0
421760,180-B,PINK,0,0,0,0
421761,180-B,WHITE,0,216,0,0
421762,181,IVORY,144,360,0,0
421763,181,PINK,0,0,0,0
421764,181,WHITE,488,256,0,0
421765,181-C,BLUE,0,99,0,0
421766,181-C,GREEN,0,709,0,0
421767,181-C,IVORY,483.33,248,0,0
421768,181-C,PINK,53.33,31,0,0
421769,181-C,WHITE,2753.33,93,0,0
421770,1811,IVORY,0,241,0,0
421771,1811,PINK,0,0,0,0
421772,1811,WHITE,7.33,0,0,0
421773,1811-C,IVORY,0,119,0,0
421774,1811-C,PINK,0,0,0,0
421775,1811-C,WHITE,0,3,0,0
421776,1811N-C,IVORY,0,5,0,0
421777,1811N-C,PINK,0,0,0,0
421778,1811N-C,WHITE,0,11,0,0
421779,1812,,0,0,0,0
421780,1813,IVORY,14,724,0,0
421781,1813,PINK,0,30,0,0
421782,1813,WHITE,48.67,69,0,0
421783,1813-B,IVORY,150,989,0,0
421784,1813-B,PINK,0,0,0,0
421785,1813-B,WHITE,1456.67,0,0,1019
421786,1813-BG,GOLD,0,4,0,0
421787,1813-BP,PEACH,20,27,0,0
421788,1813-BR,R BLUE,10,41,0,0
421789,1813-BW,,10,0,0,30
421790,1813-C,BLUE,0,278,0,0
421791,1813-C,IVORY,4110,0,0,2876
421792,1813-C,PINK,200,0,0,118
421793,1813-C,WHITE,2715.33,0,0,1550
421794,1813-CG,,0,0,0,0
421795,1813-CG,GOLD,10,98,0,0
421796,1813-CP,,0,0,0,0
421797,1813-CP,PINK,10,0,0,0
421798,1813-CR,,0,0,0,0
421799,1813-CR,R BLUE,100,0,0,266
421800,1813-CW,,0,0,0,0
421801,1813-CW,WINE,0,3,0,0
421802,1813-G,GOLD,0,14,0,0
421803,1813-P,,0,0,0,0
421804,1813-R,R BLUE,0,534,0,0
421805,1813-W,WINE,0,152,0,0
421806,1814,IVORY,0,100,0,0
421807,1814,PINK,0,0,0,0
421808,1814,WHITE,0,29,0,0
421809,1814-C,IVORY,80,152,0,0
421810,1814-C,PINK,0,0,0,0
421811,1814-C,WHITE,270,0,0,7
421812,1814-CG,GOLD,30,9,0,0
421813,1814-CP,PEACH,0,46,0,0
421814,1814-CR,R BLUE,0,28,0,0
421815,1814-CW,WHITE,0,0,0,0
421816,1814-CW,WINE,0,26,0,0
421817,1814-G,GOLD,0,9,0,0
421818,1814-P,,0,0,0,0
421819,1814-R,R BLUE,0,35,0,0
421820,1814-W,,0,0,0,0
421821,1814N-C,IVORY,20,22,0,0
421822,1814N-C,PINK,0,0,0,0
421823,1814N-C,WHITE,0,289,0,0
421824,1814N-CG,,0,0,0,0
421825,1814N-CP,WHITE,0,29,0,0
421826,1814N-CR,,40,0,0,0
421827,1814N-CW,,0,0,0,0
421828,1815,IVORY,14,180,0,0
421829,1815,PINK,0,0,0,0
421830,1815,WHITE,14,24,0,0
421831,1815-C,IVORY,153.33,63,0,0
421832,1815-C,PINK,0,0,0,0
421833,1815-C,WHITE,520,515,0,0
421834,1816,IVORY,5.33,73,0,0
421835,1816,PINK,0,0,0,0
421836,1816,WHITE,0,17,0,0
421837,1817,IVORY,14,940,0,0
421838,1817,PINK,0,0,0,0
421839,1817,WHITE,14,0,0,13
421840,1817-C,IVORY,2270,0,60,3300
421841,1817-C,PINK,0,0,0,0
421842,1817-C,WHITE,2422.67,0,30,1347
421843,182,,0,0,0,0
421844,1821,IVORY,0,43,0,0
421845,1821,PINK,0,0,0,0
421846,1821,WHITE,21.33,427,0,0
421847,1821-C,IVORY,704,0,0,552
421848,1821-C,PINK,0,16,0,0
421849,1821-C,WHITE,984,0,0,682
421850,183,BLUE,0,43,0,0
421851,183,GREEN,0,211,0,0
421852,183,IVORY,1250.67,0,0,1726
421853,183,PINK,130.67,0,0,80
421854,183,WHITE,1326.67,468,0,0
421855,183-G,GOLD,4.67,3,0,0
421856,183-P,PEACH,4.67,0,0,7
421857,183-R,R BLUE,56,0,0,140
421858,183-W,WINE,112,29,0,0
421859,1831,IVORY,70,0,0,10
421860,1831,PINK,0,0,0,0
421861,1831,WHITE,96.67,67,0,0
421862,184,IVORY,0,425,0,0
421863,184,PINK,0,3,0,0
421864,184,WHITE,223,951,0,0
421865,1841,IVORY,46.33,179,0,0
421866,1841,PINK,0,0,0,0
421867,1841,WHITE,0,50,0,0
421868,1842,IVORY,5,33,0,0
421869,1842,PINK,0,0,0,0
421870,1842,WHITE,3.33,8,0,0
421871,186,IVORY,371.33,0,0,89
421872,186,WHITE,1466.67,0,30,629
421873,1861,IVORY,0,482,0,0
421874,1861,IVORY,0,482,0,0
421875,1861,WHITE,0,0,0,0
421876,1861,WHITE,0,0,0,0
421877,187,BLUE,7.33,56,0,0
421878,187,GREEN,7.33,44,0,0
421879,187,IVORY,9042,0,0,843
421880,187,PINK,242,26,0,0
421881,187,WHITE,8707.67,0,50,3965
421882,187-G,GOLD,22,3,0,0
421883,187-P,PEACH,18,72,0,0
421884,187-R,R BLUE,339.33,0,0,411
421885,187-W,WINE,29.33,5,0,0
421886,1871,IVORY,40,126,0,0
421887,1871,PINK,0,0,0,0
421888,1871,WHITE,530.67,0,0,336
421889,1872,IVORY,0,0,0,0
421890,1872,PINK,0,0,0,0
421891,1872,WHITE,0,0,0,0
421892,188,BLUE,0,57,0,0
421893,188,GREEN,0,128,0,0
421894,188,IVORY,865.33,0,0,912
421895,188,PINK,0,0,0,0
421896,188,WHITE,2500.67,0,0,1199
421897,188-G,GOLD,0,54,0,0
421898,188-P,PEACH,7.33,10,0,0
421899,188-R,R BLUE,36.67,111,0,0
421900,188-W,WINE,0,38,0,0
421901,1881,IVORY,29.33,0,0,77
421902,1881,PINK,0,0,0,0
421903,1881,WHITE,146.67,22,0,0
421904,1882,IVORY,0,0,0,0
421905,1882,PINK,0,0,0,0
421906,1882,WHITE,0,0,0,0
421907,189,IVORY,283.33,0,0,223
421908,189,PINK,0,0,0,0
421909,189,WHITE,935,0,0,604
421910,189-G,GOLD,0,21,0,0
421911,189-P,,0,0,0,0
421912,189-R,R BLUE,0,199,0,0
421913,189-W,WINE,0,67,0,0
421914,1891,IVORY,1.67,297,0,0
421915,1891,PINK,0,0,0,0
421916,1891,WHITE,176,0,0,123
421917,1892,IVORY,0,0,0,0
421918,1892,PINK,0,0,0,0
421919,1892,WHITE,0,0,0,0
421920,190,IVORY,3.33,97,0,0
421921,190,WHITE,290.33,723,0,0
421922,190-C,,0,0,0,0
421923,191,IVORY,165,200,0,0
421924,191,WHITE,273.33,547,95,0
421925,191-A,,0,0,0,0
421926,191-C,,0,0,0,0
421927,192,IVORY,90,210,0,0
421928,192,WHITE,81,447,0,0
421929,193,,0,0,0,0
421930,194,IVORY,112,275,0,0
421931,194,WHITE,193.33,186,28,0
421932,194-A,,0,32,0,0
421933,194-G,,0,0,0,0
421934,194-P,,0,0,0,0
421935,194-R,,0,0,0,0
421936,194-W,,0,0,0,0
421937,195,IVORY,139.33,1230,0,0
421938,195,WHITE,806.33,0,38,370
421939,195-A,,0,0,0,0
421940,195-C,,0,0,0,0
421941,1951,IVORY,0,1058,0,0
421942,1951,WHITE,255.67,38,0,0
421943,1951-A,,0,0,0,0
421944,196,IVORY,41.33,161,0,0
421945,196,WHITE,261.67,0,52,127
421946,196-A,,0,0,0,0
421947,196-IV,,0,0,0,0
421948,1961,IVORY,28.67,33,0,0
421949,1961,WHITE,139,338,0,0
421950,197,IVORY,21.33,158,0,0
421951,197,WHITE,82.67,0,0,19
421952,198,IVORY,9.33,99,0,0
421953,198,WHITE,42.33,42,0,0
421954,198-A,,0,0,0,0
421955,199,IVORY,120,46,0,0
421956,199,WHITE,250,0,50,179
421957,200,IVORY,270,473,0,0
421958,200,WHITE,833.67,270,30,0
421959,200-A,,0,133,0,0
421960,201,IVORY,0,1497,0,0
421961,201,WHITE,0,519,0,0
421962,202,IVORY,0,520,0,0
421963,202,WHITE,0,240,0,0
421964,221,IVORY,0,932,0,0
421965,221,WHITE,0,2947,0,0
421966,222,IVORY,0,104,0,0
421967,222,WHITE,0,654,0,0
421968,225,IVORY,0,31,0,0
421969,225,WHITE,0,0,0,0
421970,231,IVORY,0,1108,0,0
421971,231,WHITE,0,439,0,0
421972,232,IVORY,0,80,0,0
421973,232,WHITE,0,224,0,0
421974,233,IVORY,0,54,0,0
421975,233,WHITE,0,24,0,0
421976,300,WHITE,0,0,0,0
421977,301,IVORY,0,0,0,0
421978,301,WHITE,0,0,0,0
421979,302,IVORY,0,0,0,0
421980,302,WHITE,0,0,0,0
421981,311,GOLD,0,0,0,0
421982,312,GOLD,0,0,0,0
421983,313,GOLD,6.67,0,0,0
421984,314,GOLD,0,0,0,0
421985,315,GOLD,0,0,0,0
421986,316,GOLD,10,0,0,0
421987,321,,1690,365,0,580
421988,321-K,,0,0,0,0
421989,322-K,,0,0,0,0
421990,323,,16243.67,41912,0,0
421991,323-HK,,0,0,0,0
421992,323-K,,11600,993,0,0
421993,323-ZK,,0,0,0,0
421994,324,,58317,19168,0,0
421995,324-HK,,0,0,0,0
421996,324-K,,10600,614,0,0
421997,324-ZK,,0,0,0,0
421998,325,,8586.67,7972,0,193
421999,325-HK,,0,0,0,0
422000,325-K,,900,268,0,0
422001,325-ZK,,0,0,0,0
422002,326,,11650,8540,0,0
422003,326-HK,,0,0,0,0
422004,326-K,,1733.33,0,0,452
422005,326-ZK,,0,0,0,0
422006,327,,6360,12068,110,0
422007,3271,,5063.33,168,500,3419
422008,3272,,24504.33,22992,0,0
422009,3272-B,,2516.67,160,0,0
422010,3272-C,,2233.33,3112,0,0
422011,3273,,16.67,276,0,0
422012,3274,,433.33,0,0,182
422013,3274-C,,0,79,0,0
422014,3275,,200,233,0,0
422015,3275-B,,133.33,631,0,0
422016,3276,,0,347,0,0
422017,328,,583.67,196,110,92
422018,328 K,,0,0,0,0
422019,328-ZK,,0,0,0,0
422020,3281,,50,326,0,0
422021,329,,2.67,676,0,0
422022,330,,1.67,410,0,0
422023,330-ZK,,0,0,0,0
422024,331,IVORY,66.67,37,0,0
422025,331,WHITE,238,0,0,201
422026,332,IVORY,0,7437,0,0
422027,332,WHITE,0,0,0,0
422028,332-ZK,,0,0,0,0
422029,333,IVORY,11.33,290,0,0
422030,333,WHITE,56,62,0,0
422031,334,IVORY,0,0,0,0
422032,334,WHITE,0,0,0,0
422033,335,IVORY,0,0,0,0
422034,335,WHITE,0,0,0,0
422035,336,IVORY,0,155,0,0
422036,336,WHITE,0,0,0,0
422037,337,IVORY,66.67,4725,0,0
422038,337,WHITE,56.67,1457,0,0
422039,341,,4458.33,142,0,1496
422040,342,,4423.33,9167,0,0
422041,343,,4010,220,0,859
422042,344,,2706.67,3819,0,0
422043,345,,790,564,100,0
422044,3451,,601.33,171,0,0
422045,348-K,,0,245,0,0
422046,350-K,,0,0,0,0
422047,360,,938.67,0,0,411
422048,361,,448.67,693,0,0
422049,362,,367,117,0,0
422050,363,,0,28,0,0
422051,400-I,IVORY,4.67,7,0,0
422052,400-I,WHITE,4.67,6,0,0
422053,400-IG,,0,0,0,0
422054,400-IP,,0,0,0,0
422055,400-IR,,0,0,0,0
422056,400-IW,,0,0,0,0
422057,400-Q,BURGUNDY,0,0,0,0
422058,400-Q,GREEN,0,0,0,0
422059,400-Q,IVORY,18.67,6,0,0
422060,400-Q,M GREEN,0,0,0,0
422061,400-Q,PINK,0,0,0,0
422062,400-Q,WHITE,28,0,0,0
422063,400-QG,,0,0,0,0
422064,400-QP,,0,6,0,0
422065,400-QR,,18.67,2,0,0
422066,400-QW,,0,7,0,0
422067,400-R,BURGUNDY,0,0,0,0
422068,400-R,GREEN,0,0,0,0
422069,400-R,IVORY,4.67,8,0,0
422070,400-R,M GREEN,0,0,0,0
422071,400-R,PINK,0,0,0,0
422072,400-R,WHITE,0,3,0,0
422073,400-RG,,4.67,3,0,0
422074,400-RP,,0,0,0,0
422075,400-RR,,0,0,0,0
422076,400-RW,,0,0,0,0
422077,400-S,,0,0,0,0
422078,411,,3.33,0,0,0
422079,492-W,,28.33,0,0,0
422080,493-W,,321.67,0,0,0
422081,501,BLUE,0,90,0,0
422082,501,GOLD,0,90,0,0
422083,501,GREEN,10,53,0,0
422084,501,IVORY,0,110,0,0
422085,501,PINK,16.67,70,0,0
422086,501,WHITE,2154,0,0,662
422087,501-N,BLUE,0,0,0,0
422088,501-N,BURGUNDAY,0,0,0,0
422089,501-N,GREEN,0,0,0,0
422090,501-N,IVORY,0,0,0,0
422091,501-N,PINK,0,0,0,0
422092,501-N,WHITE,0,0,0,0
422093,501-S,BLUE,0,0,0,0
422094,501-S,BURGUNDAY,0,0,0,0
422095,501-S,GREEN,0,0,0,0
422096,501-S,IVORY,0,0,0,0
422097,501-S,PINK,0,0,0,0
422098,501-S,WHITE,0,0,0,0
422099,502,BLUE,0,0,0,0
422100,502,BURGUNDAY,0,0,0,0
422101,502,GREEN,0,0,0,0
422102,502,IVORY,0,16,0,0
422103,502,PINK,0,0,0,0
422104,502,WHITE,183.33,180,0,0
422105,503,BLUE,0,0,0,0
422106,503,BURGUNDAY,0,0,0,0
422107,503,GREEN,0,0,0,0
422108,503,IVORY,12.67,173,0,0
422109,503,PINK,0,0,0,0
422110,503,WHITE,170,290,0,0
422111,503-N,BLUE,0,0,0,0
422112,503-N,BURGUNDAY,0,0,0,0
422113,503-N,GREEN,0,0,0,0
422114,503-N,IVORY,0,0,0,0
422115,503-N,PINK,0,0,0,0
422116,503-N,WHITE,0,0,0,0
422117,504,BLUE,0,0,0,0
422118,504,BURGUNDAY,0,0,0,0
422119,504,GREEN,0,0,0,0
422120,504,IVORY,0,10,0,0
422121,504,PINK,0,0,0,0
422122,504,WHITE,6.67,0,0,0
422123,505,BLUE,0,0,0,0
422124,505,BURGUNDAY,0,0,0,0
422125,505,GREEN,0,0,0,0
422126,505,IVORY,0,0,0,0
422127,505,PINK,0,0,0,0
422128,505,WHITE,0,0,0,0
422129,506,BLUE,0,0,0,0
422130,506,BURGUNDAY,0,0,0,0
422131,506,GREEN,0,0,0,0
422132,506,IVORY,0,185,0,0
422133,506,PINK,0,0,0,0
422134,506,WHITE,56.67,150,0,0
422135,507,BLUE,0,0,0,0
422136,507,BURGUNDAY,0,0,0,0
422137,507,GREEN,0,0,0,0
422138,507,IVORY,0,220,0,0
422139,507,PINK,0,0,0,0
422140,507,WHITE,66.67,0,0,26
422141,508,BLUE,0,0,0,0
422142,508,BURGUNDAY,0,0,0,0
422143,508,GREEN,0,0,0,0
422144,508,IVORY,0,66,0,0
422145,508,PINK,0,0,0,0
422146,508,WHITE,140,0,0,40
422147,511,BLUE,0,0,0,0
422148,511,BURGUNDAY,0,0,0,0
422149,511,GREEN,0,0,0,0
422150,511,IVORY,0,60,0,0
422151,511,PINK,0,0,0,0
422152,511,WHITE,163.33,0,75,431
422153,512,BLUE,0,0,0,0
422154,512,BURGUNDAY,0,0,0,0
422155,512,GREEN,0,0,0,0
422156,512,IVORY,0,9,0,0
422157,512,PINK,0,0,0,0
422158,512,WHITE,0,0,15,0
422159,513,BLUE,93.33,181,0,0
422160,513,BURGUNDAY,0,0,0,0
422161,513,GREEN,0,116,0,0
422162,513,IVORY,0,1050,0,0
422163,513,PINK,243.33,260,0,0
422164,513,WHITE,3415.33,0,0,2377
422165,513-EWC,,846.67,0,0,0
422166,514,BLUE,0,0,0,0
422167,514,BURGUNDAY,0,0,0,0
422168,514,GREEN,0,0,0,0
422169,514,IVORY,0,87,0,0
422170,514,PINK,0,0,0,0
422171,514,WHITE,0,108,0,0
422172,514-T,IVORY,0,102,0,0
422173,514-T,WHITE,18.67,9,0,0
422174,515,BLUE,0,75,0,0
422175,515,BURGUNDAY,0,0,0,0
422176,515,GREEN,0,57,0,0
422177,515,IVORY,0,11,0,0
422178,515,PINK,0,75,0,0
422179,515,WHITE,10,867,0,0
422180,516,BLUE,0,122,0,0
422181,516,BURGUNDAY,0,0,0,0
422182,516,GREEN,0,162,0,0
422183,516,IVORY,30,204,0,0
422184,516,PINK,86.67,203,0,0
422185,516,WHITE,916.67,511,0,0
422186,516-S,WHITE,0,9,0,0
422187,517,BLUE,0,20,0,0
422188,517,BURGUNDAY,0,0,0,0
422189,517,GREEN,5,1,0,0
422190,517,IVORY,1.67,250,0,0
422191,517,PINK,15,21,0,0
422192,517,WHITE,180,31,0,0
422193,518,IVORY,0,0,0,0
422194,518,WHITE,206.33,0,0,0
422195,520,,0,0,0,0
422196,520N,,0,0,0,0
422197,521,IVORY,214.67,49,0,0
422198,521,PINK,0,0,0,0
422199,521,WHITE,342,0,0,68
422200,5211,IVORY,17.33,50,0,0
422201,5211,PINK,0,0,0,0
422202,5211,WHITE,271.67,0,0,182
422203,5211N,,0,0,0,0
422204,522,IVORY,22.67,76,0,0
422205,522,PINK,0,0,0,0
422206,522,WHITE,96,12,0,0
422207,5221,IVORY,8,13,0,0
422208,5221,PINK,0,0,0,0
422209,5221,WHITE,112,66,0,0
422210,5221N,,0,0,0,0
422211,550-F,,0,0,0,0
422212,551,IVORY,12,26,0,0
422213,551,WHITE,668,148,0,0
422214,551-F,,0,0,0,0
422215,551-F,IVORY,2,24,0,0
422216,551-F,WHITE,14,22,0,0
422217,552,IVORY,0,85,0,0
422218,552,WHITE,6.67,22,0,0
422219,553,,0,0,0,0
422220,553,IVORY,0,54,0,0
422221,553,WHITE,0,27,0,0
422222,553-F,,0,0,0,0
422223,553-F,IVORY,0,54,0,0
422224,553-F,WHITE,0,8,0,0
422225,554,,0,0,0,0
422226,554,IVORY,1.33,93,0,0
422227,554,WHITE,4,93,0,0
422228,554-F,,0,0,0,0
422229,555,,0,0,0,0
422230,555,IVORY,2,0,0,1
422231,555,WHITE,1.67,120,0,0
422232,555-F,,0,0,0,0
422233,555-F,IVORY,2.67,73,0,0
422234,555-F,WHITE,44,99,0,0
422235,556,,0,0,0,0
422236,556,IVORY,1.33,1,0,0
422237,556,WHITE,2.33,80,0,0
422238,557,,0,0,0,0
422239,557,IVORY,2.67,68,0,0
422240,557,WHITE,1.33,10,0,0
422241,557-F,IVORY,0,0,0,0
422242,557-F,WHITE,0,3,4,0
422243,571,IVORY,5,21,0,0
422244,571,WHITE,32,0,0,0
422245,572,IVORY,0,10,0,0
422246,572,WHITE,38,19,0,0
422247,575,IVORY,0,506,0,0
422248,575,WHITE,0,1024,0,0
422249,661,,0,0,0,0
422250,661,IVORY,1.33,22,0,0
422251,661,WHITE,6.67,18,0,0
422252,662,,0,0,0,0
422253,662,IVORY,0,0,0,0
422254,662,WHITE,322,0,8,82
422255,663,,0,0,0,0
422256,663,IVORY,0,22,0,0
422257,663,WHITE,10.67,1,0,0
422258,664-M,,0,0,0,0
422259,664-M,IVORY,0,11,0,0
422260,664-M,WHITE,4,8,0,0
422261,665,,0,0,0,0
422262,665,IVORY,0,6,0,0
422263,665,WHITE,25,0,0,21
422264,666,,0,0,0,0
422265,666,IVORY,0,8,0,0
422266,666,WHITE,5,0,0,2
422267,667,,0,0,0,0
422268,667,IVORY,4,4,0,0
422269,667,WHITE,168.67,0,0,157
422270,701,BLUE,206.67,86,0,0
422271,701,BURGUNDAY,0,0,0,0
422272,701,GREEN,36.67,220,0,0
422273,701,IVORY,36.67,30,0,0
422274,701,PINK,653.33,0,0,40
422275,701,WHITE,12004.33,0,0,9424
422276,701-N,BLUE,0,0,0,0
422277,701-N,BURGUNDAY,0,0,0,0
422278,701-N,GREEN,0,0,0,0
422279,701-N,IVORY,0,38,0,0
422280,701-N,PINK,0,0,0,0
422281,701-N,WHITE,36.67,0,0,46
422282,702,BLUE,0,0,0,0
422283,702,BURGUNDAY,0,0,0,0
422284,702,GREEN,0,0,0,0
422285,702,IVORY,0,10,0,0
422286,702,PINK,0,0,0,0
422287,702,WHITE,33.33,600,0,0
422288,703,BLUE,0,0,0,0
422289,703,BURGUNDAY,0,0,0,0
422290,703,GREEN,0,0,0,0
422291,703,IVORY,0,37,0,0
422292,703,PINK,0,0,0,0
422293,703,WHITE,16.67,310,0,0
422294,704,BLUE,0,0,0,0
422295,704,BURGUNDAY,0,0,0,0
422296,704,GREEN,0,0,0,0
422297,704,IVORY,23.33,10,20,0
422298,704,PINK,0,0,0,0
422299,704,WHITE,2978,0,0,2294
422300,705,BLUE,0,0,0,0
422301,705,BURGUNDAY,0,0,0,0
422302,705,GREEN,0,0,0,0
422303,705,IVORY,20,10,0,0
422304,705,PINK,0,0,0,0
422305,705,WHITE,406.67,0,0,81
422306,706,BLUE,0,0,0,0
422307,706,BURGUNDAY,0,0,0,0
422308,706,GREEN,0,0,0,0
422309,706,IVORY,0,0,0,0
422310,706,PINK,0,0,0,0
422311,706,WHITE,0,0,0,0
422312,708,BLUE,0,0,0,0
422313,708,BURGUNDAY,0,0,0,0
422314,708,GREEN,0,0,0,0
422315,708,IVORY,0,0,0,0
422316,708,PINK,0,0,0,0
422317,708,WHITE,6.67,488,0,0
422318,721,IVORY,0,66,0,0
422319,721,WHITE,168.33,1,160,0
422320,722,BLUE,0,0,0,0
422321,722,BURGUNDAY,0,0,0,0
422322,722,GREEN,0,0,0,0
422323,722,IVORY,0,0,0,0
422324,722,PINK,0,0,0,0
422325,722,WHITE,0,183,0,0
422326,723,BLUE,0,0,0,0
422327,723,BURGUNDAY,0,0,0,0
422328,723,GREEN,0,0,0,0
422329,723,IVORY,0,89,0,0
422330,723,PINK,0,0,0,0
422331,723,WHITE,26.67,122,0,0
422332,724,BLUE,0,0,0,0
422333,724,BURGUNDAY,0,0,0,0
422334,724,GREEN,0,0,0,0
422335,724,IVORY,0,0,0,0
422336,724,PINK,0,0,0,0
422337,724,WHITE,3.33,263,0,0
422338,725,BLUE,0,0,0,0
422339,725,BURGUNDAY,0,0,0,0
422340,725,GREEN,0,0,0,0
422341,725,IVORY,0,0,0,0
422342,725,PINK,0,0,0,0
422343,725,WHITE,13.33,100,0,0
422344,B-151,,0,0,0,0
422345,B-152,,0,0,0,0
422346,B-153,,0,0,0,0
422347,B-161,,0,0,0,0
422348,B-162,,0,0,0,0
422349,B-163,,0,0,0,0
422350,B-167,,0,0,0,0
422351,B-168,,0,0,0,0
422352,B-169,,0,0,0,0
422353,B-173,,0,0,0,0
422354,B-174,,0,0,0,0
422355,B-175,,0,0,0,0
422356,BEA-44A,,0,0,0,0
422357,BEA-47A,,0,0,0,0
422358,BEA-47AB,,0,0,0,0
422359,BEA-84,,0,0,0,0
422360,BEA-84B,WHITE,0,0,0,0
422361,BEA-84T,WHITE,0,0,0,0
422362,CB-02,IVORY,0,49,0,0
422363,CB-02,WHITE,56.67,0,0,56
422364,CF-01,IVORY,0,0,0,0
422365,CF-01,WHITE,100.33,0,0,11
422366,CF-03,,25,0,0,0
422367,CF-03,IVORY,0,0,0,0
422368,CF-03,WHITE,13.33,47,0,0
422369,CH-01,WHITE,366.67,0,0,0
422370,CNS-15,,70,0,0,0
422371,CNS-20,,6.67,0,0,0
422372,CS-01,IVORY,0,0,0,0
422373,CS-01,WHITE,490,0,0,0
422374,DB-01,IVORY,0,0,0,0
422375,DB-01,WHITE,53.33,0,0,113
422376,DB-02,IVORY,0,0,0,0
422377,DB-02,WHITE,373.67,0,0,424
422378,DB-02 L,,0,0,0,0
422379,DB-04,IVORY,0,0,0,0
422380,DB-04,WHITE,0,0,0,0
422381,DF-01,,0,0,0,0
422382,DF-01,IVORY,0,0,0,0
422383,DF-01,WHITE,43.33,20,0,0
422384,EPT-01,,916.67,530,0,0
422385,H-1,IVORY,0,0,0,0
422386,H-1,WHITE,0,0,0,0
422387,H-2,IVORY,0,0,0,0
422388,H-2,WHITE,0,0,0,0
422389,H-3,IVORY,0,0,0,0
422390,H-3,WHITE,0,0,0,0
422391,H-4,IVORY,0,0,0,0
422392,H-4,WHITE,0,0,0,0
422393,H-5,IVORY,0,0,0,0
422394,H-5,WHITE,0,0,0,0
422395,H-86,IVORY,0,0,0,0
422396,H-86,PINK,0,0,0,0
422397,H-86,WHITE,0,0,0,0
422398,H-87,IVORY,0,0,0,0
422399,H-87,PINK,0,0,0,0
422400,H-87,WHITE,0,0,0,0
422401,H-88,IVORY,0,0,0,0
422402,H-88,PINK,0,0,0,0
422403,H-88,WHITE,0,0,0,0
422404,HF-190,IVORY,106.33,1678,0,0
422405,HF-190,WHITE,669,0,0,1168
422406,HF-191,IVORY,19.33,80,0,0
422407,HF-191,WHITE,112,0,0,110
422408,I-151,,12,0,0,0
422409,I-152,,28.33,0,0,0
422410,I-153,,6.67,0,0,0
422411,I-155,,5,0,0,0
422412,I-161,,0,0,0,0
422413,I-162,,0,0,0,0
422414,I-163,,0,0,0,0
422415,I-164,,0,0,0,0
422416,I-167,,0,0,0,0
422417,I-168,,0,0,0,0
422418,I-169,,0,0,0,0
422419,I-171,-,0,0,0,0
422420,I-173,-,0,0,0,0
422421,I-174,-,0,0,0,0
422422,I-175,-,0,0,0,0
422423,I-177,-,0,0,0,0
422424,LB-01,IVORY,0,140,0,0
422425,LB-01,WHITE,3323.33,1861,0,0
422426,LF-152,,67.67,0,0,173
422427,LF-153,,337,0,0,217
422428,LF-154,,147.33,0,0,94
422429,LF-155,,302.33,0,0,251
422430,LF-156,,114.33,0,0,161
422431,LFP-156,,0,0,0,0
422432,N-151,,0,0,0,0
422433,N-152,,0,0,0,0
422434,N-153,,0,0,0,0
422435,P-121,,5634.67,0,0,2953
422436,P-124,,4145,0,0,2130
422437,P-144,,3932.67,0,0,283
422438,PD-18,IVORY,0,16,0,0
422439,PD-18,WHITE,22.67,2,0,0
422440,PH-1,,0,0,0,0
422441,PH-2,,100,0,50,0
422442,PI-18,IVORY,0,10,0,0
422443,PI-18,WHITE,0,13,0,0
422444,PP-01,,0,0,0,0
422445,PP-02,,0,0,0,0
422446,PQ-18,IVORY,0,20,0,0
422447,PQ-18,WHITE,0,50,164,0
422448,PR-18,IVORY,0,12,0,0
422449,PR-18,WHITE,42.67,2,0,0
422450,PS-121,,3035.33,0,0,2458
422451,PS-124,,2726.33,0,0,1560
422452,PS-144,,2468.67,0,0,1050
422453,PTA-1,,38.33,19,0,0
422454,PTA-12,,75,22,0,0
422455,PTA-13,,67.67,45,0,0
422456,PTA-14,,279.67,32,0,0
422457,PTA-15,,312,172,0,0
422458,PTA-17,,4.33,47,0,0
422459,PTA-18,,214,42,0,0
422460,PTA-2,,13.33,48,0,0
422461,PTA-21,,0,696,0,0
422462,PTA-22,,20.67,0,0,0
422463,PTA-25,,14.67,37,0,0
422464,PTA-26,,236,204,0,0
422465,PTA-27,,0,17,0,0
422466,PTA-3,,123.33,92,0,0
422467,PTA-32,,0.67,56,0,0
422468,PTA-33,,16.33,0,0,0
422469,PTA-34,,0,12,0,0
422470,PTA-36,,16.67,7,0,0
