id,month,week_closed,daily_capacity,working_days_per_week,produced_to_date,new_orders_qty,original_month_total,revised_month_total,unfulfillable_qty,week_stats_json,warnings_json,created_at,segment,as_of_date,note,plan_run_id,fingerprint,categories_json,working_days_remaining,pinned,frozen_plan_grand_max,effective_from
18,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T04:56:39.513Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
19,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T04:57:16.689Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
20,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T04:58:00.324Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
21,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T04:58:43.264Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
22,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:01:19.881Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
23,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:02:05.723Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
24,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:04:56.149Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
25,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:05:39.803Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
26,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:06:25.514Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
27,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:07:05.388Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
28,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:10:01.946Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
29,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T05:10:46.268Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
