source_tab,source_row,Date,Document No.,Location.Name,Customer.Name,GROUP,Old ERP Code,Item.Color,Unit.Name,Quantity,Rate,Taxable Value,Month,STATION,STATE,STATE HEAD,STATE HEAD B,STATE HEAD A,source_col_18,GROUP_2
Combined,12068,31-Mar-2026,109319,BHIWADI,PROGRESSIVE MARKETING (Bhopal),HARDWARE,DHL-2175,,,300,84,9576,Mar-26,BHOPAL,MP,RIZVI JI,HARDWARERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,HARDWARE GROUP
Combined,12069,31-Mar-2026,109319,BHIWADI,PROGRESSIVE MARKETING (Bhopal),HARDWARE,TBS-2250,,,300,288,32832,Mar-26,BHOPAL,MP,RIZVI JI,HARDWARERIZVI JIMP,RIZVI JI,RIZVI JIBHOPAL,HARDWARE GROUP
Combined,12070,31-Mar-2026,109320,BHIWADI,PRAYAG DISTRIBUTORS (KARNAL),CISTERN,701,WHITE,,100,1380,54896,Mar-26,KARNAL,Haryana,PAWAN KUMAR,CISTERNPAWAN KUMARHaryana,PAWAN KUMAR,PAWAN KUMARKARNAL,PTMT GROUP
Combined,12071,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6011,,,5,1840,4416,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12072,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5480,,,2,5480,5261,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12073,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6095,,,4,1480,2842,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12074,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,BD-40,,,8,4880,18739,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12075,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,BB-54,,,4,2060,3955,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12076,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6080,,,2,6640,6374,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12077,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6010,,,50,990,23760,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12078,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5410,,,50,770,18480,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12079,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,PD-40-N,,,8,3980,15283,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12080,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6055,,,5,3940,9456,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12081,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5416,,,3,1590,2290,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12082,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5455,,,5,3380,8112,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12083,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6016,,,3,1840,2650,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12084,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5408,,,12,1390,8006,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12085,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5475,,,4,4670,8966,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12086,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5411,,,5,1550,3720,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12087,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6004,,,2,2270,2179,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12088,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5402,,,2,1390,1334,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12089,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6008,,,12,1590,9158,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12090,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6002,,,2,1640,1574,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12091,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,DB-54-N,,,4,1680,3226,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12092,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5412,,,5,1860,4464,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12093,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6012,,,5,2070,4968,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12094,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,DB-61-N,,,4,1780,3418,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12095,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,6075,,,4,5690,10925,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12096,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5404,,,2,2070,1987,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12097,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,BB-60,,,4,2460,4723,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12098,31-Mar-2026,109321,BHIWADI,M.H.Traders,C P,5495,,,2,1080,1037,Mar-26,Ramban,JAMMU,NASIR HUSAIN,C PNASIR HUSAINJAMMU,NASIR HUSAIN,NASIR HUSAINRamban,CP GROUP
Combined,12099,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,120-S,WHITE,,90,132,5131,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12100,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,BOS-107,,,20,1640,15744,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12101,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,BS-65,,,50,840,20160,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12102,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,BOS-108,,,20,2190,21024,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12103,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,149-S,WHITE,,30,340,3590,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12104,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,C-1,,,20,240,2304,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12105,31-Mar-2026,109322,BHIWADI,SAI TILES,CONNECTION,324,WHITE,,300,118,16992,Mar-26,PUNE,MAHARASTRA L,LALAN,CONNECTIONLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12106,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,5203,,,30,2680,38592,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12107,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,6816,,,20,1780,17088,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12108,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,125-S,WHITE,,54,208,4969,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12109,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,5275,,,20,4670,44832,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12110,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,1491,WHITE,,30,488,7320,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12111,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,6875,,,20,5680,54528,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12112,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,151,GOLD,,10,298,1490,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12113,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,153,GOLD,,10,760,3800,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12114,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,121-SR,R BLUE,,108,224,8516,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12115,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,115,WHITE,,102,174,8874,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12116,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,105,WHITE,,96,588,28224,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12117,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,116,WHITE,,51,174,4437,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12118,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,BEA-103,,,20,1060,10176,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12119,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,5206,,,30,990,14256,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12120,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,5218,,,20,1140,10944,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12121,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,6803,,,30,3280,47232,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12122,31-Mar-2026,109322,BHIWADI,SAI TILES,PTMT,152,GOLD,,11,448,2464,Mar-26,PUNE,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANPUNE,PTMT GROUP
Combined,12123,31-Mar-2026,109322,BHIWADI,SAI TILES,C P,6898,,,20,2140,20544,Mar-26,PUNE,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12124,31-Mar-2026,109322,BHIWADI,SAI TILES,CP ACCESSORIES,BEA-102A,,,82,840,32236,Mar-26,PUNE,MAHARASTRA L,LALAN,CP ACCESSORIESLALANMAHARASTRA L,LALAN,LALANPUNE,CP GROUP
Combined,12125,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5208,,,10,1190,5474,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12126,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5203,,,30,2680,36984,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12127,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,PR-544,,,110,590,26869,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12128,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5218,,,100,1140,52440,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12129,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5295,,,30,1080,14904,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12130,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,DB-52-H-N,,,20,1680,14683,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12131,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5275,,,36,4670,77335,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12132,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,7106,,,40,1960,36064,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12133,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5210,,,100,760,34960,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12134,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5212,,,48,1640,36211,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12135,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,DB-71-H-N,,,20,2380,20801,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12136,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5202,,,12,1190,6569,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12137,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5216,,,100,1580,72680,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12138,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,7111,,,3,2270,3133,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12139,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,BEA-32,,,40,3180,58512,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12140,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5206,,,100,990,45540,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12141,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6811,,,10,1690,7774,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12142,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5298,,,50,1990,45770,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12143,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6895,,,20,1220,11224,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12144,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,C5211,,,30,1440,19872,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12145,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,DB-68-H-N,,,20,1780,15557,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12146,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6802,,,20,1640,15088,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12147,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,7110,,,20,1540,14168,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12148,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6806,,,50,1340,30820,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12149,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6813,,,30,1990,27462,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12150,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6898,,,30,2140,29532,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12151,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5214,,,20,1790,16468,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12152,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,5296,,,10,1790,8234,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12153,31-Mar-2026,109323,BHIWADI,SHREE VYANKATESH ENTERPRISES,C P,6814,,,10,1890,8694,Mar-26,Aurangabad,MAHARASTRA L,LALAN,C PLALANMAHARASTRA L,LALAN,LALANAurangabad,CP GROUP
Combined,12154,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,HF-190,IVORY,,116,420,23386,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12155,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,127-SG,GOLD,,66,296,6877,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12156,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,124-B,WHITE,,216,278,21138,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12157,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,147-SG,GOLD,,120,594,25091,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12158,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,144-E,IVORY,,1440,264,133819.2,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12159,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,129-E,IVORY,,192,632,42712,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12160,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,1375-B,WHITE,,48,1490,25175,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12161,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,144-SG,GOLD,,1080,232,88193,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12162,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,145-B,WHITE,,70,398,9807,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12163,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,123,IVORY,,240,236,27187,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12164,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,1375-SFG,GOLD,,72,1580,40044,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12165,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,130-B,WHITE,,120,296,12503,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12166,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,1815-C,WHITE,,60,456,13133,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12167,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,1322-B,WHITE,,30,540,5702,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12168,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,121-EB,WHITE,,792,212,59099,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12169,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,145-EB,WHITE,,60,398,8406,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12170,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,144-B,WHITE,,720,220,55757,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12171,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,1322-SG,GOLD,,240,572,48322,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12172,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,144-EB,WHITE,,720,220,55757,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12173,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,147-E,IVORY,,240,720,60826,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12174,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,132-T,IVORY,,30,586,8438,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
Combined,12175,31-Mar-2026,109324,BHIWADI,SHREE VYANKATESH ENTERPRISES,PTMT,124-E,IVORY,,480,358,60490,Mar-26,Aurangabad,MAHARASTRA L,LALAN,PTMTLALANMAHARASTRA L,LALAN,LALANAurangabad,PTMT GROUP
