id,run_id,item_code,colour,avg_3mo_sale,stock,pending_current,pending_last_month
9898,7,132-S,WHITE,138.67,87,0,0
9899,7,132-T,BURGUNDY,0,0,0,0
9900,7,132-T,GREEN,0,0,0,0
9901,7,132-T,IVORY,2100,0,0,1593
9902,7,132-T,M GREEN,0,0,0,0
9903,7,132-T,PINK,0,0,0,0
9904,7,132-T,WHITE,941.67,0,0,271
9905,7,132-U,BURGUNDY,0,0,0,0
9906,7,132-U,GREEN,0,0,0,0
9907,7,132-U,IVORY,0,20,0,0
9908,7,132-U,M GREEN,0,0,0,0
9909,7,132-U,PINK,0,0,0,0
9910,7,132-U,WHITE,21.67,10,26,0
9911,7,132-V,BURGUNDY,0,0,0,0
9912,7,132-V,GREEN,0,0,0,0
9913,7,132-V,IVORY,0,77,0,0
9914,7,132-V,M GREEN,0,0,0,0
9915,7,132-V,PINK,0,0,0,0
9916,7,132-V,WHITE,0,10,0,0
9917,7,132.0,BURGUNDY,0,0,0,0
9918,7,132.0,GREEN,0,0,0,0
9919,7,132.0,IVORY,0,0,0,0
9920,7,132.0,M GREEN,0,0,0,0
9921,7,132.0,PINK,0,0,0,0
9922,7,132.0,WHITE,0,0,0,0
9923,7,1321.0,BURGUNDY,0,0,0,0
9924,7,1321.0,GREEN,0,0,0,0
9925,7,1321.0,IVORY,0,0,0,0
9926,7,1321.0,M GREEN,0,0,0,0
9927,7,1321.0,PINK,0,0,0,0
9928,7,1321.0,WHITE,0,0,0,0
9929,7,1322-AP,IVORY,90,0,0,223
9930,7,1322-AP,WHITE,0,17,0,0
9931,7,1322-AS,IVORY,160,11,0,0
9932,7,1322-AS,WHITE,0,199,0,0
9933,7,1322-B,BURGUNDY,0,0,0,0
9934,7,1322-B,GREEN,0,0,0,0
9935,7,1322-B,IVORY,0,290,0,0
9936,7,1322-B,M GREEN,0,0,0,0
9937,7,1322-B,PINK,0,0,0,0
9938,7,1322-B,WHITE,20,10,0,0
9939,7,1322-D,IVORY,0,26,0,0
9940,7,1322-D,WHITE,10,0,0,16
9941,7,1322-DB,BLACK,40,60,0,0
9942,7,1322-EB,IVORY,0,8,0,0
9943,7,1322-EB,WHITE,80,17,0,0
9944,7,1322-HN,IVORY,0,53,0,0
9945,7,1322-HN,WHITE,40,27,0,0
9946,7,1322-S,BURGUNDY,0,0,0,0
9947,7,1322-S,GREEN,0,0,0,0
9948,7,1322-S,IVORY,18.67,78,0,0
9949,7,1322-S,M GREEN,0,0,0,0
9950,7,1322-S,PINK,0,0,0,0
9951,7,1322-S,WHITE,150,19,0,0
9952,7,1322-V,BURGUNDY,0,0,0,0
9953,7,1322-V,GREEN,0,0,0,0
9954,7,1322-V,IVORY,0,29,0,0
9955,7,1322-V,M GREEN,0,0,0,0
9956,7,1322-V,PINK,0,0,0,0
9957,7,1322-V,WHITE,0,100,0,0
9958,7,1323.0,BURGUNDY,0,0,0,0
9959,7,1323.0,GREEN,0,0,0,0
9960,7,1323.0,IVORY,0,0,0,0
9961,7,1323.0,M GREEN,0,0,0,0
9962,7,1323.0,PINK,0,0,0,0
9963,7,1323.0,WHITE,0,0,0,0
9964,7,133-A,WHITE,0,27,0,0
9965,7,133-AB,.,0,0,0,0
9966,7,133-AP,IVORY,0,56,0,0
9967,7,133-AP,WHITE,0,87,0,0
9968,7,133-AS,IVORY,0,34,0,0
9969,7,133-AS,WHITE,0,71,0,0
9970,7,133-B,BURGUNDY,0,0,0,0
9971,7,133-B,GREEN,0,0,0,0
9972,7,133-B,IVORY,0,99,0,0
9973,7,133-B,M GREEN,0,0,0,0
9974,7,133-B,PINK,0,0,0,0
9975,7,133-B,WHITE,4.33,80,0,0
9976,7,133-C,BURGUNDY,0,0,0,0
9977,7,133-C,GREEN,0,0,0,0
9978,7,133-C,IVORY,0,175,0,0
9979,7,133-C,M GREEN,0,0,0,0
9980,7,133-C,PINK,0,0,0,0
9981,7,133-C,WHITE,251.33,87,0,0
9982,7,133-D,BURGUNDY,0,0,0,0
9983,7,133-D,GREEN,0,0,0,0
9984,7,133-D,IVORY,0,65,0,0
9985,7,133-D,M GREEN,0,0,0,0
9986,7,133-D,PINK,0,0,0,0
9987,7,133-D,WHITE,10,2,0,0
9988,7,133-DB,BLACK,0,75,0,0
9989,7,133-E,BURGUNDY,0,0,0,0
9990,7,133-E,GREEN,0,0,0,0
9991,7,133-E,IVORY,0,77,0,0
9992,7,133-E,M GREEN,0,0,0,0
9993,7,133-E,PINK,0,0,0,0
9994,7,133-E,WHITE,0,71,0,0
9995,7,133-EB,WHITE,17.33,82,0,0
9996,7,133-H,BURGUNDY,0,0,0,0
9997,7,133-H,GREEN,0,0,0,0
9998,7,133-H,IVORY,34.67,152,0,0
9999,7,133-H,M GREEN,0,0,0,0
10000,7,133-H,PINK,0,0,0,0
10001,7,133-H,WHITE,69.33,336,0,0
10002,7,133-I,IVORY,0,116,0,0
10003,7,133-I,WHITE,26,0,0,39
10004,7,133-K,WHITE,34.67,31,0,0
10005,7,133-L,WHITE,4.33,18,0,0
10006,7,133-LS,.,0,0,0,0
10007,7,133-LSB,BLUE,0,0,184,0
10008,7,133-N,IVORY,20,0,0,0
10009,7,133-N,WHITE,0,4,0,0
10010,7,133-NEW,BURGUNDY,0,0,0,0
10011,7,133-NEW,GREEN,0,0,0,0
10012,7,133-NEW,IVORY,121.33,204,0,0
10013,7,133-NEW,M GREEN,0,0,0,0
10014,7,133-NEW,PINK,0,0,0,0
10015,7,133-NEW,WHITE,86.67,41,0,0
10016,7,133-O,BURGUNDY,0,0,0,0
10017,7,133-O,GREEN,0,0,0,0
10018,7,133-O,IVORY,4.33,150,0,0
10019,7,133-O,M GREEN,0,0,0,0
10020,7,133-O,PINK,0,0,0,0
10021,7,133-O,WHITE,56.33,88,0,0
10022,7,133-P,BURGUNDY,0,0,0,0
10023,7,133-P,GREEN,0,0,0,0
10024,7,133-P,IVORY,0,0,0,0
10025,7,133-P,M GREEN,0,0,0,0
10026,7,133-P,PINK,0,0,0,0
10027,7,133-P,WHITE,8.67,2,0,0
10028,7,133-Q,BURGUNDY,0,0,0,0
10029,7,133-Q,GREEN,0,0,0,0
10030,7,133-Q,IVORY,30.33,0,0,26
10031,7,133-Q,M GREEN,0,0,0,0
10032,7,133-Q,PINK,0,0,0,0
10033,7,133-Q,WHITE,4.33,13,0,0
10034,7,133-R,BURGUNDY,0,0,0,0
10035,7,133-R,GREEN,0,0,0,0
10036,7,133-R,IVORY,0,23,0,0
10037,7,133-R,M GREEN,0,0,0,0
10038,7,133-R,PINK,0,0,0,0
10039,7,133-R,WHITE,0,0,0,0
10040,7,133-S,BURGUNDY,0,0,0,0
10041,7,133-S,GREEN,0,0,0,0
10042,7,133-S,IVORY,4.33,146,0,0
10043,7,133-S,M GREEN,0,0,0,0
10044,7,133-S,PINK,0,0,0,0
10045,7,133-S,WHITE,34.67,12,0,0
10046,7,133-U,BURGUNDY,0,0,0,0
10047,7,133-U,GREEN,0,0,0,0
10048,7,133-U,IVORY,0,28,0,0
10049,7,133-U,M GREEN,0,0,0,0
10050,7,133-U,PINK,0,0,0,0
10051,7,133-U,WHITE,0,74,0,0
10052,7,133-V,BURGUNDY,0,0,0,0
10053,7,133-V,GREEN,0,0,0,0
10054,7,133-V,IVORY,0,10,0,0
10055,7,133-V,M GREEN,0,0,0,0
10056,7,133-V,PINK,0,0,0,0
10057,7,133-V,WHITE,0,3,0,0
10058,7,1332.0,BURGUNDY,0,0,0,0
10059,7,1332.0,GREEN,0,0,0,0
10060,7,1332.0,IVORY,0,0,0,0
10061,7,1332.0,M GREEN,0,0,0,0
10062,7,1332.0,PINK,0,0,0,0
10063,7,1332.0,WHITE,0,0,0,0
10064,7,134-A,WHITE,0,9,0,0
10065,7,134-AB,.,0,0,0,0
10066,7,134-AP,IVORY,0,0,0,0
10067,7,134-AS,.,0,0,0,0
10068,7,134-B,IVORY,0,13,0,0
10069,7,134-B,WHITE,0,54,0,0
10070,7,134-C,BURGUNDY,0,0,0,0
10071,7,134-C,GREEN,0,0,0,0
10072,7,134-C,IVORY,0,23,0,0
10073,7,134-C,M GREEN,0,0,0,0
10074,7,134-C,PINK,0,0,0,0
10075,7,134-C,WHITE,21.67,0,0,30
10076,7,134-D,IVORY,0,4,0,0
10077,7,134-D,WHITE,0,9,0,0
10078,7,134-DB,BLACK,21.67,7,0,0
10079,7,134-EB,.,0,0,0,0
10080,7,134-H,BURGUNDY,0,0,0,0
10081,7,134-H,GREEN,0,0,0,0
10082,7,134-H,IVORY,0,30,0,0
10083,7,134-H,M GREEN,0,0,0,0
10084,7,134-H,PINK,0,0,0,0
10085,7,134-H,WHITE,0,24,0,0
10086,7,134-K,WHITE,0,0,0,0
10087,7,134-LS,.,0,0,0,0
10088,7,134-LSB,BLUE,0,0,0,0
10089,7,134-O,BURGUNDY,0,0,0,0
10090,7,134-O,GREEN,0,0,0,0
10091,7,134-O,IVORY,0,13,0,0
10092,7,134-O,M GREEN,0,0,0,0
10093,7,134-O,PINK,0,0,0,0
10094,7,134-O,WHITE,13,14,0,0
10095,7,134-P,BURGUNDY,0,0,0,0
10096,7,134-P,GREEN,0,0,0,0
10097,7,134-P,IVORY,0,3,0,0
10098,7,134-P,M GREEN,0,0,0,0
10099,7,134-P,PINK,0,0,0,0
10100,7,134-P,WHITE,8.67,3,0,0
10101,7,134-Q,IVORY,8.33,22,0,0
10102,7,134-Q,WHITE,4.33,0,0,0
10103,7,134-R,BURGUNDY,0,0,0,0
10104,7,134-R,GREEN,0,0,0,0
10105,7,134-R,IVORY,0,5,0,0
10106,7,134-R,M GREEN,0,0,0,0
10107,7,134-R,PINK,0,0,0,0
10108,7,134-R,WHITE,0,7,0,0
10109,7,134-U,IVORY,0,3,0,0
10110,7,134-U,WHITE,0,13,0,0
10111,7,134.0,BURGUNDY,0,0,0,0
10112,7,134.0,GREEN,0,0,0,0
10113,7,134.0,IVORY,0,0,0,0
10114,7,134.0,M GREEN,0,0,0,0
10115,7,134.0,PINK,0,0,0,0
10116,7,134.0,WHITE,0,0,0,0
10117,7,1341.0,BURGUNDY,0,0,0,0
10118,7,1341.0,GREEN,0,0,0,0
10119,7,1341.0,IVORY,0,0,0,0
10120,7,1341.0,M GREEN,0,0,0,0
10121,7,1341.0,PINK,0,0,0,0
10122,7,1341.0,WHITE,0,0,0,0
10123,7,135-A,WHITE,0,0,0,0
10124,7,135-AB,.,0,0,0,0
10125,7,135-AP,IVORY,0,0,0,0
10126,7,135-AS,.,0,0,0,0
10127,7,135-B,IVORY,0,5,0,0
10128,7,135-B,WHITE,0,0,0,0
10129,7,135-C,BURGUNDY,0,0,0,0
10130,7,135-C,GREEN,0,0,0,0
10131,7,135-C,IVORY,0,4,0,0
10132,7,135-C,M GREEN,0,0,0,0
10133,7,135-C,PINK,0,0,0,0
10134,7,135-C,WHITE,0,35,0,0
10135,7,135-D,IVORY,0,3,0,0
10136,7,135-D,WHITE,0,0,0,0
10137,7,135-DB,BLACK,8.67,39,0,0
10138,7,135-E,WHITE,0.67,8,0,0
10139,7,135-EB,.,0,0,0,0
10140,7,135-K,WHITE,0,0,0,0
10141,7,135-P,BURGUNDY,0,0,0,0
10142,7,135-P,GREEN,0,0,0,0
10143,7,135-P,IVORY,0,0,0,0
10144,7,135-P,M GREEN,0,0,0,0
10145,7,135-P,PINK,0,0,0,0
10146,7,135-P,WHITE,0,0,0,0
10147,7,135-Q,IVORY,4.33,0,0,0
10148,7,135-Q,WHITE,0,0,0,0
10149,7,135-R,BURGUNDY,0,0,0,0
10150,7,135-R,GREEN,0,0,0,0
10151,7,135-R,IVORY,0,5,0,0
10152,7,135-R,M GREEN,0,0,0,0
10153,7,135-R,PINK,0,0,0,0
10154,7,135-R,WHITE,0,6,0,0
10155,7,135-U,WHITE,0,4,0,0
10156,7,135.0,BURGUNDY,0,0,0,0
10157,7,135.0,GREEN,0,0,0,0
10158,7,135.0,IVORY,0,0,0,0
10159,7,135.0,M GREEN,0,0,0,0
10160,7,135.0,PINK,0,0,0,0
10161,7,135.0,WHITE,0,0,0,0
10162,7,1351.0,BURGUNDY,0,0,0,0
10163,7,1351.0,GREEN,0,0,0,0
10164,7,1351.0,IVORY,0,0,0,0
10165,7,1351.0,M GREEN,0,0,0,0
10166,7,1351.0,PINK,0,0,0,0
10167,7,1351.0,WHITE,0,0,0,0
10168,7,136.0,BURGUNDY,0,0,0,0
10169,7,136.0,GREEN,0,0,0,0
10170,7,136.0,IVORY,0,0,0,0
10171,7,136.0,M GREEN,0,0,0,0
10172,7,136.0,PINK,0,0,0,0
10173,7,136.0,WHITE,0,0,0,0
10174,7,137.0,BURGUNDY,0,0,0,0
10175,7,137.0,GREEN,0,0,0,0
10176,7,137.0,IVORY,0,0,0,0
10177,7,137.0,M GREEN,0,0,0,0
10178,7,137.0,PINK,0,0,0,0
10179,7,137.0,WHITE,0,0,0,0
10180,7,1374-A,WHITE,0,0,0,0
10181,7,1374-AB,.,0,0,0,0
10182,7,1374-APF,IVORY,0,0,0,0
10183,7,1374-ASF,.,0,0,0,0
10184,7,1374-B,WHITE,0,0,0,0
10185,7,1374-C,.,0,0,0,0
10186,7,1374-D,WHITE,0,0,0,0
10187,7,1374-DB,.,0,0,0,0
10188,7,1374-DG,.,0,0,0,0
10189,7,1374-DP,.,0,0,0,0
10190,7,1374-DR,.,0,0,0,0
10191,7,1374-DW,.,0,0,0,0
10192,7,1374-EBF,.,0,0,0,0
10193,7,1374-K,WHITE,0,0,0,0
10194,7,1374-LS,.,0,0,0,0
10195,7,1374-LSB,BLUE,0,0,0,0
10196,7,1374-SP,.,0,0,0,0
10197,7,1375-A,WHITE,0,6,48,0
10198,7,1375-AB,.,0,0,0,0
10199,7,1375-APF,IVORY,0,0,0,0
10200,7,1375-ASF,.,0,12,0,0
10201,7,1375-B,BURGUNDY,0,0,0,0
10202,7,1375-B,GREEN,0,0,0,0
10203,7,1375-B,IVORY,24,0,0,21
10204,7,1375-B,M GREEN,0,0,0,0
10205,7,1375-B,PINK,0,0,0,0
10206,7,1375-B,WHITE,4,6,0,0
10207,7,1375-C,BURGUNDY,0,0,0,0
10208,7,1375-C,GREEN,0,0,0,0
10209,7,1375-C,IVORY,0,0,0,0
10210,7,1375-C,M GREEN,0,0,0,0
10211,7,1375-C,PINK,0,0,0,0
10212,7,1375-C,WHITE,282.67,0,0,122
10213,7,1375-D,BURGUNDY,0,0,0,0
10214,7,1375-D,GREEN,0,0,0,0
10215,7,1375-D,IVORY,2,4,0,0
10216,7,1375-D,M GREEN,0,0,0,0
10217,7,1375-D,PINK,0,0,0,0
10218,7,1375-D,WHITE,5.33,32,0,0
10219,7,1375-DB,BLACK,6,9,0,0
10220,7,1375-E,IVORY,0,0,0,0
10221,7,1375-E,WHITE,0.67,2,0,0
10222,7,1375-EBF,WHITE,8,14,0,0
10223,7,1375-H,IVORY,80,0,0,79
10224,7,1375-H,WHITE,176,0,0,131
10225,7,1375-I,IVORY,0,5,0,0
10226,7,1375-I,WHITE,0,0,0,0
10227,7,1375-K,WHITE,0,0,0,0
10228,7,1375-L,WHITE,0,7,0,0
10229,7,1375-LS,.,0,0,0,0
10230,7,1375-LSB,BLUE,0,6,270,0
10231,7,1375-O,BURGUNDY,0,0,0,0
10232,7,1375-O,GREEN,0,0,0,0
10233,7,1375-O,IVORY,56,21,0,0
10234,7,1375-O,M GREEN,0,0,0,0
10235,7,1375-O,PINK,0,0,0,0
10236,7,1375-O,WHITE,20,11,0,0
10237,7,1375-P,BURGUNDY,0,0,0,0
10238,7,1375-P,GREEN,0,0,0,0
10239,7,1375-P,IVORY,0,0,0,0
10240,7,1375-P,M GREEN,0,0,0,0
10241,7,1375-P,PINK,0,0,0,0
10242,7,1375-P,WHITE,0,0,0,0
10243,7,1375-Q,BURGUNDY,0,0,0,0
10244,7,1375-Q,GREEN,0,0,0,0
10245,7,1375-Q,IVORY,12,14,0,0
10246,7,1375-Q,M GREEN,0,0,0,0
10247,7,1375-Q,PINK,0,0,0,0
10248,7,1375-Q,WHITE,8,0,0,7
10249,7,1375-R,BURGUNDY,0,0,0,0
10250,7,1375-R,GREEN,0,0,0,0
10251,7,1375-R,IVORY,12,9,0,0
10252,7,1375-R,M GREEN,0,0,0,0
10253,7,1375-R,PINK,0,0,0,0
10254,7,1375-R,WHITE,8,28,0,0
10255,7,1375-S,BURGUNDY,0,0,0,0
10256,7,1375-S,GREEN,0,0,0,0
10257,7,1375-S,IVORY,80,0,0,70
10258,7,1375-S,M GREEN,0,0,0,0
10259,7,1375-S,PINK,0,0,0,0
10260,7,1375-S,WHITE,300,0,0,212
10261,7,1375-SF,IVORY,6,6,0,0
10262,7,1375-SF,WHITE,26,0,0,10
10263,7,1375-SP,IVORY,0,5,0,0
10264,7,1375-SP,WHITE,10,0,0,0
10265,7,1375-U,BURGUNDY,0,0,0,0
10266,7,1375-U,GREEN,0,0,0,0
10267,7,1375-U,IVORY,0,0,0,0
10268,7,1375-U,M GREEN,0,0,0,0
10269,7,1375-U,PINK,0,0,0,0
10270,7,1375-U,WHITE,17,2,0,0
10271,7,1375-V,BURGUNDY,0,0,0,0
10272,7,1375-V,GREEN,0,0,0,0
10273,7,1375-V,IVORY,0,15,0,0
10274,7,1375-V,M GREEN,0,0,0,0
10275,7,1375-V,PINK,0,0,0,0
10276,7,1375-V,WHITE,0,0,0,0
10277,7,1375.0,BURGUNDY,0,0,0,0
10278,7,1375.0,GREEN,0,0,0,0
10279,7,1375.0,IVORY,0,0,0,0
10280,7,1375.0,M GREEN,0,0,0,0
10281,7,1375.0,PINK,0,0,0,0
10282,7,1375.0,WHITE,0,0,0,0
10283,7,138.0,BURGUNDY,0,0,0,0
10284,7,138.0,GREEN,0,0,0,0
10285,7,138.0,IVORY,0,0,0,0
10286,7,138.0,M GREEN,0,0,0,0
10287,7,138.0,PINK,0,0,0,0
10288,7,138.0,WHITE,0,0,0,0
10289,7,139-M,BURGUNDY,0,0,0,0
10290,7,139-M,GREEN,0,0,0,0
10291,7,139-M,IVORY,0,0,0,0
10292,7,139-M,M GREEN,0,0,0,0
10293,7,139-M,PINK,0,0,0,0
10294,7,139-M,WHITE,20,158,0,0
10295,7,139.0,BURGUNDY,0,0,0,0
10296,7,139.0,GREEN,0,0,0,0
10297,7,139.0,IVORY,0,0,0,0
10298,7,139.0,M GREEN,0,0,0,0
10299,7,139.0,PINK,0,0,0,0
10300,7,139.0,WHITE,0,0,0,0
10301,7,1391-M,IVORY,0,290,0,0
10302,7,1391-M,WHITE,780,35,0,0
10303,7,1391.0,BURGUNDY,0,0,0,0
10304,7,1391.0,GREEN,0,0,0,0
10305,7,1391.0,IVORY,0,0,0,0
10306,7,1391.0,M GREEN,0,0,0,0
10307,7,1391.0,PINK,0,0,0,0
10308,7,1391.0,WHITE,0,0,0,0
10309,7,140.0,BURGUNDY,0,0,0,0
10310,7,140.0,GREEN,0,0,0,0
10311,7,140.0,IVORY,0,0,0,0
10312,7,140.0,M GREEN,0,0,0,0
10313,7,140.0,PINK,0,0,0,0
10314,7,140.0,WHITE,0,0,0,0
10315,7,141-A,WHITE,0,0,0,0
10316,7,141-AB,.,0,0,0,0
10317,7,141-ABN,.,0,0,0,0
10318,7,141-AN,WHITE,0,0,0,0
10319,7,141-C,BURGUNDY,0,0,0,0
10320,7,141-C,GREEN,0,0,0,0
10321,7,141-C,IVORY,0,0,0,0
10322,7,141-C,M GREEN,0,0,0,0
10323,7,141-C,PINK,0,0,0,0
10324,7,141-C,WHITE,88,18,0,0
10325,7,141-E,BURGUNDY,0,0,0,0
10326,7,141-E,GREEN,0,0,0,0
10327,7,141-E,IVORY,0,1488,0,0
10328,7,141-E,M GREEN,0,0,0,0
10329,7,141-E,PINK,0,0,0,0
10330,7,141-E,WHITE,198.33,12,0,0
10331,7,141-H,BURGUNDY,0,0,0,0
10332,7,141-H,GREEN,0,0,0,0
10333,7,141-H,IVORY,0,35,0,0
10334,7,141-H,M GREEN,0,0,0,0
10335,7,141-H,PINK,0,0,0,0
10336,7,141-H,WHITE,0,729,0,0
10337,7,141-K,WHITE,0,0,0,0
10338,7,141-LS,.,0,0,0,0
10339,7,141-LSB,BLUE,0,0,0,0
10340,7,141-N,BURGUNDY,0,0,0,0
10341,7,141-N,GREEN,0,0,0,0
10342,7,141-N,IVORY,0,16,0,0
10343,7,141-N,M GREEN,0,0,0,0
10344,7,141-N,PINK,0,0,0,0
10345,7,141-N,WHITE,0,53,0,0
10346,7,141-NP,BURGUNDY,0,0,0,0
10347,7,141-NP,GREEN,0,0,0,0
10348,7,141-NP,IVORY,0,11,0,0
10349,7,141-NP,M GREEN,0,0,0,0
10350,7,141-NP,PINK,0,0,0,0
10351,7,141-NP,WHITE,0,138,0,0
10352,7,141-O,BURGUNDY,0,0,0,0
10353,7,141-O,GREEN,0,0,0,0
10354,7,141-O,IVORY,0,8,0,0
10355,7,141-O,M GREEN,0,0,0,0
10356,7,141-O,PINK,0,0,0,0
10357,7,141-O,WHITE,240.33,9,0,0
10358,7,141-P,BURGUNDY,0,0,0,0
10359,7,141-P,GREEN,0,0,0,0
10360,7,141-P,IVORY,0,128,0,0
10361,7,141-P,M GREEN,0,0,0,0
10362,7,141-P,PINK,0,0,0,0
10363,7,141-P,WHITE,0,155,0,0
10364,7,141.0,BURGUNDY,0,0,0,0
10365,7,141.0,GREEN,0,0,0,0
10366,7,141.0,IVORY,0,0,0,0
10367,7,141.0,M GREEN,0,0,0,0
10368,7,141.0,PINK,0,0,0,0
10369,7,141.0,WHITE,0,0,0,0
10370,7,1411.0,BURGUNDY,0,0,0,0
10371,7,1411.0,GREEN,0,0,0,0
10372,7,1411.0,IVORY,0,0,0,0
10373,7,1411.0,M GREEN,0,0,0,0
10374,7,1411.0,PINK,0,0,0,0
10375,7,1411.0,WHITE,0,0,0,0
10376,7,142-A,WHITE,0,0,0,0
10377,7,142-AB,.,0,0,0,0
10378,7,142-C,BURGUNDY,0,0,0,0
10379,7,142-C,GREEN,0,0,0,0
10380,7,142-C,IVORY,0,0,0,0
10381,7,142-C,M GREEN,0,0,0,0
10382,7,142-C,PINK,0,0,0,0
10383,7,142-C,WHITE,0,145,0,0
10384,7,142-E,BURGUNDY,0,0,0,0
10385,7,142-E,GREEN,0,0,0,0
10386,7,142-E,IVORY,0,36,0,0
10387,7,142-E,M GREEN,0,0,0,0
10388,7,142-E,PINK,0,0,0,0
10389,7,142-E,WHITE,58,104,0,0
10390,7,142-H,BURGUNDY,0,0,0,0
10391,7,142-H,GREEN,0,0,0,0
10392,7,142-H,IVORY,0,281,0,0
10393,7,142-H,M GREEN,0,0,0,0
10394,7,142-H,PINK,0,0,0,0
10395,7,142-H,WHITE,22,375,0,0
10396,7,142-K,WHITE,0,0,0,0
10397,7,142-LS,.,0,0,0,0
10398,7,142-LSB,BLUE,0,0,0,0
10399,7,142-O,BURGUNDY,0,0,0,0
10400,7,142-O,GREEN,0,0,0,0
10401,7,142-O,IVORY,0,6,0,0
10402,7,142-O,M GREEN,0,0,0,0
10403,7,142-O,PINK,0,0,0,0
10404,7,142-O,WHITE,176,97,0,0
10405,7,142-P,BURGUNDY,0,0,0,0
10406,7,142-P,GREEN,0,0,0,0
10407,7,142-P,IVORY,0,24,0,0
10408,7,142-P,M GREEN,0,0,0,0
10409,7,142-P,PINK,0,0,0,0
10410,7,142-P,WHITE,0,118,0,0
10411,7,142.0,BLUE,0,0,0,0
10412,7,142.0,BURGUNDY,0,0,0,0
10413,7,142.0,GREEN,0,0,0,0
10414,7,142.0,IVORY,0,0,0,0
10415,7,142.0,M GREEN,0,0,0,0
10416,7,142.0,PINK,0,0,0,0
10417,7,142.0,WHITE,0,0,0,0
10418,7,1421.0,BURGUNDY,0,0,0,0
10419,7,1421.0,GREEN,0,0,0,0
10420,7,1421.0,IVORY,0,0,0,0
10421,7,1421.0,M GREEN,0,0,0,0
10422,7,1421.0,PINK,0,0,0,0
10423,7,1421.0,WHITE,0,0,0,0
10424,7,143-A,WHITE,0,0,0,0
10425,7,143-AB,.,0,0,0,0
10426,7,143-C,WHITE,242,48,0,0
10427,7,143-E,BURGUNDY,0,0,0,0
10428,7,143-E,GREEN,0,0,0,0
10429,7,143-E,IVORY,0,116,0,0
10430,7,143-E,M GREEN,0,0,0,0
10431,7,143-E,PINK,0,0,0,0
10432,7,143-E,WHITE,30.33,72,0,0
10433,7,143-H,BURGUNDY,0,0,0,0
10434,7,143-H,GREEN,0,0,0,0
10435,7,143-H,IVORY,0,27,0,0
10436,7,143-H,M GREEN,0,0,0,0
10437,7,143-H,PINK,0,0,0,0
10438,7,143-H,WHITE,85.33,0,0,18
10439,7,143-LS,.,0,0,0,0
10440,7,143-LSB,BLUE,0,0,0,0
10441,7,143-O,BURGUNDY,0,0,0,0
10442,7,143-O,GREEN,0,0,0,0
10443,7,143-O,IVORY,0,0,0,0
10444,7,143-O,M GREEN,0,0,0,0
10445,7,143-O,PINK,0,0,0,0
10446,7,143-O,WHITE,192.67,12,0,0
10447,7,143-P,BURGUNDY,0,0,0,0
10448,7,143-P,GREEN,0,0,0,0
10449,7,143-P,IVORY,0,0,0,0
10450,7,143-P,M GREEN,0,0,0,0
10451,7,143-P,PINK,0,0,0,0
10452,7,143-P,WHITE,0,7,0,0
10453,7,143.0,BLUE,0,0,0,0
10454,7,143.0,BURGUNDY,0,0,0,0
10455,7,143.0,GREEN,0,0,0,0
10456,7,143.0,IVORY,0,0,0,0
10457,7,143.0,M GREEN,0,0,0,0
10458,7,143.0,PINK,0,0,0,0
10459,7,143.0,WHITE,0,0,0,0
10460,7,1431.0,BURGUNDY,0,0,0,0
10461,7,1431.0,GREEN,0,0,0,0
10462,7,1431.0,IVORY,0,0,0,0
10463,7,1431.0,M GREEN,0,0,0,0
10464,7,1431.0,PINK,0,0,0,0
10465,7,1431.0,WHITE,0,0,0,0
10466,7,144-A,IVORY,0,102,0,0
10467,7,144-A,WHITE,120,0,0,259
10468,7,144-AB,.,0,0,0,0
10469,7,144-AP,IVORY,390,0,0,1022
10470,7,144-AP,WHITE,0,53,0,0
10471,7,144-AS,IVORY,990,12,0,0
10472,7,144-AS,WHITE,66.67,491,0,0
10473,7,144-B,BURGUNDY,0,0,0,0
10474,7,144-B,GREEN,0,0,0,0
10475,7,144-B,IVORY,90,508,0,0
10476,7,144-B,M GREEN,0,0,0,0
10477,7,144-B,PINK,0,0,0,0
10478,7,144-B,WHITE,120,23,0,0
10479,7,144-C,BURGUNDY,0,0,0,0
10480,7,144-C,GREEN,0,0,0,0
10481,7,144-C,IVORY,0,210,0,0
10482,7,144-C,M GREEN,0,0,0,0
10483,7,144-C,PINK,0,0,0,0
10484,7,144-C,WHITE,4480,271,0,0
10485,7,144-D,BURGUNDY,0,0,0,0
10486,7,144-D,GREEN,0,0,0,0
10487,7,144-D,IVORY,22,295,0,0
10488,7,144-D,M GREEN,0,0,0,0
10489,7,144-D,PINK,0,0,0,0
10490,7,144-D,WHITE,198.67,221,0,0
10491,7,144-DB,BLACK,176,86,0,0
10492,7,144-E,BURGUNDY,0,0,0,0
10493,7,144-E,GREEN,0,0,0,0
10494,7,144-E,IVORY,0,482,0,0
10495,7,144-E,M GREEN,0,0,0,0
10496,7,144-E,PINK,0,0,0,0
10497,7,144-E,WHITE,266.33,224,0,0
10498,7,144-EB,IVORY,0,128,0,0
10499,7,144-EB,WHITE,330,483,0,0
10500,7,144-H,BURGUNDY,0,0,0,0
10501,7,144-H,GREEN,0,0,0,0
10502,7,144-H,IVORY,540,1660,0,0
10503,7,144-H,M GREEN,0,0,0,0
10504,7,144-H,PINK,0,0,0,0
10505,7,144-H,WHITE,3360,0,0,78
10506,7,144-I,IVORY,22,182,0,0
10507,7,144-I,WHITE,154,34,0,0
