id,upload_id,item_type,item_code,material,requested_pcs,feasible_pcs,shortfall_pcs,requested_kg,feasible_kg,shortfall_kg,machines,note,machine_hrs
208,1,FITTING,C704,CPVC,330,330,0,12.3,12.3,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
209,1,FITTING,C71,CPVC,15934,15934,0,1121.9,1121.9,0,B05(C-150),,0
210,1,FITTING,C72,CPVC,6084,6084,0,538.6,538.6,0,B05(C-150),,0
211,1,FITTING,C73,CPVC,3806,3806,0,624,624,0,A06(C-150),,0
212,1,FITTING,C731,CPVC,1337,1337,0,106.3,106.3,0,B05(C-150),,0
213,1,FITTING,C732,CPVC,5560,5560,0,525.7,525.7,0,B05(C-150),,0
214,1,FITTING,C74,CPVC,554,554,0,204,204,0,B03(C-200),,0
215,1,FITTING,C75,CPVC,342,342,0,167.2,167.2,0,B03(C-200),,0
216,1,FITTING,C82,CPVC,300,300,0,26.5,26.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
217,1,FITTING,C83,CPVC,1487,1487,0,302.1,302.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
218,1,FITTING,C832,CPVC,10034,10034,0,121.1,121.1,0,B04(C-200),,0
219,1,FITTING,C84,CPVC,297,297,0,111.7,111.7,0,B04(C-200),,0
220,1,FITTING,C843,CPVC,1004,1004,0,18.2,18.2,0,A06(C-150),,0
221,1,FITTING,C85,CPVC,116,116,0,52.2,52.2,0,B04(C-200),,0
222,1,FITTING,C863,CPVC,319,319,0,25.7,25.7,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
223,1,FITTING,C875,CPVC,11,11,0,1.9,1.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
224,1,FITTING,C90,CPVC,1146,1146,0,24.2,24.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
225,1,FITTING,C92,CPVC,1105,1105,0,21.1,21.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
226,1,FITTING,C920,CPVC,17806,17806,0,680.6,680.6,0,"A06(C-150), B05(C-150)",,0
227,1,FITTING,C93,CPVC,2141,2141,0,68.9,68.9,0,B03(C-200),,0
228,1,FITTING,C930,CPVC,7011,7011,0,345.6,345.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
229,1,FITTING,C932,CPVC,10416,10416,0,209.5,209.5,0,B03(C-200),,0
230,1,FITTING,C94,CPVC,742,742,0,44,44,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
231,1,FITTING,C940,CPVC,712,712,0,50.1,50.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
232,1,FITTING,C942,CPVC,1590,1590,0,51.2,51.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
233,1,FITTING,C943,CPVC,344,344,0,11.1,11.1,0,B04(C-200),,0
234,1,FITTING,C95,CPVC,277,277,0,23.4,23.4,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
235,1,FITTING,C952,CPVC,205,205,0,20.2,20.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
236,1,FITTING,C963,CPVC,86,86,0,18.5,18.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
237,1,FITTING,C964,CPVC,42,42,0,8.9,8.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
238,1,FITTING,C965,CPVC,32,32,0,6.4,6.4,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
239,1,FITTING,CF14,CPVC,47,47,0,60.2,60.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
240,1,FITTING,CH72,CPVC,340,340,0,18.1,18.1,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
241,1,FITTING,CH74,CPVC,243,243,0,12.9,12.9,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
242,1,FITTING,CH76,CPVC,661,661,0,35.2,35.2,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
243,1,FITTING,CH78,CPVC,293,293,0,15.6,15.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
244,1,FITTING,CH79,CPVC,1098,1098,0,58.5,58.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
245,1,FITTING,CH80,CPVC,46,46,0,2.5,2.5,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
246,1,FITTING,CM21,CPVC,1427,1427,0,384.6,384.6,0,"A01(NU-200), A06(C-150), B02(C-200), B03(C-200), B04(C-200), B05(C-150), B06(NU-200)",,0
247,1,FITTING,PP1,CPVC,18950,18950,0,285.9,285.9,0,"A01(NU-200), B06(NU-200)",,0
248,1,FITTING,5104,SWR,2022,2022,0,26.6,26.6,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
249,1,FITTING,5110,SWR,19116,13965,5151,6649.4,4857.7,1791.7,C04(U-250),"SWR — only C04(U-250) routed, capacity exhausted",0
250,1,FITTING,5110S,SWR,4233,4233,0,1132,1132,0,"D01(U-450), D02(U-350)",,0
251,1,FITTING,5111,SWR,35004,35004,0,14040.7,14040.7,0,"D01(U-450), D02(U-350)",,0
252,1,FITTING,5111S,SWR,1082,1082,0,358.9,358.9,0,D03(U-250),,0
253,1,FITTING,5112,SWR,3455,3455,0,1500.7,1500.7,0,C02(U-250),,0
254,1,FITTING,5115,SWR,86,86,0,34.7,34.7,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
255,1,FITTING,5121,SWR,13772,11077,2695,4001.4,3218.3,783.1,C01(U-250),"SWR — only C01(U-250) routed, capacity exhausted",0
256,1,FITTING,5131,SWR,148,148,0,96.3,96.3,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
257,1,FITTING,5132,SWR,49,49,0,32.4,32.4,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
258,1,FITTING,5133,SWR,15101,14781,320,8425.8,8247.2,178.6,"B01(C-275), C01(U-250)","SWR — only B01(C-275), C01(U-250) routed, capacity exhausted",0
259,1,FITTING,5133S,SWR,72,72,0,32.7,32.7,0,D02(U-350),,0
260,1,FITTING,5134,SWR,2423,1934,489,1322.8,1055.6,267.2,B01(C-275),"SWR — only B01(C-275) routed, capacity exhausted",0
261,1,FITTING,5141,SWR,2649,2649,0,1834.9,1834.9,0,D02(U-350),,0
262,1,FITTING,5141S,SWR,805,805,0,485.4,485.4,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
263,1,FITTING,5151,SWR,2496,1898,597,1204.3,916,288.3,B01(C-275),"SWR — only B01(C-275) routed, capacity exhausted",0
264,1,FITTING,5157,SWR,5534,5534,0,1251.8,1251.8,0,D03(U-250),,0
265,1,FITTING,5161,SWR,6942,6942,0,544.4,544.4,0,D03(U-250),,0
266,1,FITTING,5162,SWR,14708,14708,0,813.2,813.2,0,"A05(U-150), D05(U-200)",,0
267,1,FITTING,5163,SWR,541,541,0,262.9,262.9,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
268,1,FITTING,5163W,SWR,4370,4370,0,1735.4,1735.4,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
269,1,FITTING,5171,SWR,4060,4060,0,3012,3012,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
270,1,FITTING,5173,SWR,42,42,0,41,41,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
271,1,FITTING,5610,SWR,19,19,0,15.3,15.3,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
272,1,FITTING,5612,SWR,182,182,0,179.8,179.8,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
273,1,FITTING,5612S,SWR,8,8,0,7.4,7.4,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
274,1,FITTING,5621,SWR,697,697,0,432.4,432.4,0,D02(U-350),,0
275,1,FITTING,5622,SWR,27,27,0,16.1,16.1,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
276,1,FITTING,5633,SWR,190,190,0,245.2,245.2,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
277,1,FITTING,5634S,SWR,4,4,0,4.2,4.2,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
278,1,FITTING,5641S,SWR,3,3,0,4.3,4.3,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
279,1,FITTING,5651,SWR,363,363,0,423.6,423.6,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
280,1,FITTING,5652,SWR,62,62,0,72.9,72.9,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
281,1,FITTING,5662,SWR,146,146,0,15.9,15.9,0,C07(U-250),,0
282,1,FITTING,5710,SWR,9528,9528,0,1666.6,1666.6,0,D05(U-200),,0
283,1,FITTING,5711,SWR,28746,28746,0,5461.9,5461.9,0,D07(U-250),,0
284,1,FITTING,5712,SWR,4942,4942,0,1018.5,1018.5,0,"D03(U-250), D05(U-200), D06(U-250)",,0
285,1,FITTING,5721,SWR,7756,4363,3393,1107.2,622.9,484.3,C01(U-250),"SWR — only C01(U-250) routed, capacity exhausted",0
286,1,FITTING,5721S,SWR,587,587,0,59,59,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
287,1,FITTING,5733,SWR,7120,1579,5541,1968.3,436.5,1531.8,C04(U-250),"SWR — only C04(U-250) routed, capacity exhausted",0
288,1,FITTING,5734,SWR,2015,2015,0,593.6,593.6,0,C02(U-250),,0
289,1,FITTING,5741,SWR,1427,1427,0,467.5,467.5,0,C02(U-250),,0
290,1,FITTING,5745,SWR,23,23,0,9.7,9.7,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
291,1,FITTING,5758,SWR,354,354,0,79,79,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
292,1,FITTING,5761,SWR,4191,4191,0,162.6,162.6,0,D03(U-250),,0
293,1,FITTING,5762,SWR,19657,19657,0,859.6,859.6,0,"A05(U-150), D03(U-250), D05(U-200)",,0
294,1,FITTING,5763,SWR,1602,1602,0,650.8,650.8,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
295,1,FITTING,5763W,SWR,3038,3038,0,904.1,904.1,0,D07(U-250),,0
446,2,PIPE,A49C,AGRI,1395,1395,0,19701,19701,0,M/C-4,seeded,0
296,1,FITTING,5771,SWR,3415,3415,0,2856.2,2856.2,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
297,1,FITTING,5910,SWR,1644,1644,0,371.8,371.8,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
298,1,FITTING,5910S,SWR,1744,1744,0,333.1,333.1,0,C05(U-250),,0
299,1,FITTING,5911,SWR,1436,1436,0,384.1,384.1,0,C02(U-250),,0
300,1,FITTING,5912S,SWR,24,24,0,5.7,5.7,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
301,1,FITTING,5921S,SWR,77,77,0,10.7,10.7,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
302,1,FITTING,5933,SWR,293,293,0,108.4,108.4,0,C05(U-250),,0
303,1,FITTING,5941S,SWR,436,436,0,175.6,175.6,0,D02(U-350),,0
304,1,FITTING,5963,SWR,44,44,0,19.9,19.9,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
305,1,FITTING,5963W,SWR,1013,1013,0,410.5,410.5,0,"A05(U-150), B01(C-275), C01(U-250), C02(U-250), C04(U-250), C05(U-250), C07(U-250), D01(U-450), D02(U-350), D03(U-250), D05(U-200), D06(U-250), D07(U-250)",,0
306,1,FITTING,U101,UPVC,5896,5896,0,88.9,88.9,0,A05(U-150),,0
307,1,FITTING,U102,UPVC,6066,6066,0,140.3,140.3,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
308,1,FITTING,U103,UPVC,20283,20283,0,876.8,876.8,0,C07(U-250),,0
309,1,FITTING,U104,UPVC,484,484,0,29.2,29.2,0,C07(U-250),,0
310,1,FITTING,U13,UPVC,630,0,630,126.1,0,126.1,C01(U-250),"UPVC — only C01(U-250) routed, capacity exhausted",0
311,1,FITTING,U14,UPVC,296,296,0,79.4,79.4,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
312,1,FITTING,U15,UPVC,56,0,56,26.1,0,26.1,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
313,1,FITTING,U21T,UPVC,685,685,0,48.9,48.9,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
314,1,FITTING,U221,UPVC,2134,2134,0,118,118,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
315,1,FITTING,U22L,UPVC,2992,2992,0,352,352,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
316,1,FITTING,U22NL,UPVC,2780,2780,0,313,313,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
317,1,FITTING,U23,UPVC,2020,2020,0,373.7,373.7,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
318,1,FITTING,U231,UPVC,6227,6227,0,532.1,532.1,0,C07(U-250),,0
319,1,FITTING,U232,UPVC,7547,7547,0,682.9,682.9,0,C06(U-250),,0
320,1,FITTING,U23L,UPVC,10060,10060,0,1931.8,1931.8,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
321,1,FITTING,U23N,UPVC,1453,1453,0,252.6,252.6,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
322,1,FITTING,U23NL,UPVC,7962,7962,0,1384.8,1384.8,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
323,1,FITTING,U241,UPVC,47,0,47,6.2,0,6.2,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
324,1,FITTING,U24L,UPVC,253,253,0,69.5,69.5,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
325,1,FITTING,U24NL,UPVC,1944,1944,0,541.2,541.2,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
326,1,FITTING,U24T,UPVC,42,0,42,10.9,0.1,10.9,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
327,1,FITTING,U251,UPVC,180,180,0,29.9,29.9,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
328,1,FITTING,U253,UPVC,1539,1539,0,263,263,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
329,1,FITTING,U254,UPVC,121,121,0,27.4,27.4,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
330,1,FITTING,U25L,UPVC,3,3,0,1,1,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
331,1,FITTING,U25NL,UPVC,889,889,0,399.3,399.3,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
332,1,FITTING,U262,UPVC,14,0,14,5.3,0,5.3,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
333,1,FITTING,U263,UPVC,121,121,0,48.4,48.4,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
334,1,FITTING,U264,UPVC,101,0,101,38.8,0,38.8,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
335,1,FITTING,U26L,UPVC,118,0,118,71.2,0,71.2,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
336,1,FITTING,U272N,UPVC,1734,1734,0,141.2,141.2,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
337,1,FITTING,U273,UPVC,80,0,80,7.5,0,7.5,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
338,1,FITTING,U273N,UPVC,16597,16597,0,1501.8,1501.8,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
339,1,FITTING,U274N,UPVC,810,810,0,105.1,105.1,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
340,1,FITTING,U275N,UPVC,1036,1036,0,185.5,185.5,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
341,1,FITTING,U31,UPVC,2455,2442,12,140.7,140,0.7,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
342,1,FITTING,U310,UPVC,187,187,0,9.4,9.4,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
343,1,FITTING,U32,UPVC,5823,5823,0,456.6,456.6,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
344,1,FITTING,U320,UPVC,426,426,0,28.7,28.7,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
345,1,FITTING,U321,UPVC,4085,4006,79,258.8,253.8,5,D06(U-250),"UPVC — only D06(U-250) routed, capacity exhausted",0
346,1,FITTING,U322,UPVC,8905,8905,0,716.2,716.2,0,C06(U-250),,0
347,1,FITTING,U323,UPVC,7609,7609,0,833.8,833.8,0,A02(U-150),,0
348,1,FITTING,U33,UPVC,19411,19411,0,2146.7,2146.7,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
349,1,FITTING,U330,UPVC,641,641,0,70.9,70.9,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
350,1,FITTING,U34,UPVC,1362,1362,0,230.1,230.1,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
351,1,FITTING,U340,UPVC,85,0,85,16,0,16,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
352,1,FITTING,U35,UPVC,1260,1260,0,367.3,367.3,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
353,1,FITTING,U36,UPVC,284,284,0,144.2,144.2,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
354,1,FITTING,U41,UPVC,24116,24116,0,509.2,509.2,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
355,1,FITTING,U42,UPVC,38390,38390,0,1196.5,1196.5,0,"A02(U-150), D07(U-250)",,0
356,1,FITTING,U43,UPVC,68332,68332,0,3297.6,3297.6,0,C06(U-250),,0
357,1,FITTING,U44,UPVC,1684,1684,0,121.9,121.9,0,D06(U-250),,0
358,1,FITTING,U45,UPVC,4733,4733,0,437.8,437.8,0,D06(U-250),,0
359,1,FITTING,U46,UPVC,1077,1077,0,145.1,145.1,0,C06(U-250),,0
360,1,FITTING,U48,UPVC,82,0,82,34.3,0,34.3,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)","UPVC — only A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250) routed, capacity exhausted",0
361,1,FITTING,U502,UPVC,3848,3848,0,150.9,150.9,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
362,1,FITTING,U503,UPVC,8078,8078,0,503.5,503.5,0,C06(U-250),,0
363,1,FITTING,U504,UPVC,611,611,0,60.8,60.8,0,"A02(U-150), A03(U-150), A05(U-150), C01(U-250), C06(U-250), C07(U-250), D06(U-250), D07(U-250)",,0
364,1,FITTING,U505,UPVC,1578,1578,0,206.2,206.2,0,C07(U-250),,0
365,1,FITTING,U51,UPVC,46917,46917,0,1415.1,1415.1,0,D06(U-250),,0
366,1,FITTING,U52,UPVC,71872,71872,0,3107.1,3107.1,0,C07(U-250),,0
367,1,FITTING,U521,UPVC,25425,25425,0,1738.2,1738.2,0,C06(U-250),,0
