date,plant,machine,run_hours,ideal_hours,output,rejection,unit,period,segment,actual_hours,compound_type,downtime_min,downtime_reason,grain,has_oee,ideal_hours,ideal_hours_sheet,ideal_month_hours,ideal_output,ideal_rate,ideal_source,is_finishing,labour_cost,location,material,mould,output_basis,planned_output,planned_stops_min,power_cost,product,reject_count,reject_denominator,reject_unit,rejection_tracked,runhours_tracked,runner_lumps,secondary_counts,shift,shift_len_min,solar_cost,source_family,source_file,source_row,source_tab,tonnage_band,total_count,source_endpoint,source_requested_period
2026-06-23,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-23,TANK_VN,MACHINE-1,0,0,6000,2000,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,2000,6000,Ltr,true,true,0,"{""kg"":159,""pcs"":6,""rej_base_kg"":54,""rej_pcs"":2}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,6000,/records,2026-06
2026-06-24,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":11.5}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-24,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-24,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-24,TANK_VN,MACHINE-1,0,0,6000,2000,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,2000,6000,Ltr,true,true,0,"{""kg"":159,""pcs"":6,""rej_base_kg"":54,""rej_pcs"":2}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,6000,/records,2026-06
2026-06-25,TANK_VN,MACHINE-1,8,0,6000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":153.6,""pcs"":12,""rej_mouth_kg"":10}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,6000,/records,2026-06
2026-06-25,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-25,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-25,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-26,TANK_VN,MACHINE-1,8,0,10000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,BLACK,WT-2LL-05,net,0,0,0,,0,10000,Ltr,true,true,0,"{""kg"":360,""pcs"":20}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,10000,/records,2026-06
2026-06-26,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":180,""pcs"":8,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,8000,/records,2026-06
2026-06-27,TANK_VN,MACHINE-1,8,0,8000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,BLACK,WT-2LL-05,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":288,""pcs"":16}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,8000,/records,2026-06
2026-06-27,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":13}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-27,TANK_VN,MACHINE-1,0,0,12000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,12000,Ltr,true,true,0,"{""kg"":270,""pcs"":12}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,12000,/records,2026-06
2026-06-29,TANK_VN,MACHINE-1,8,0,10000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,10000,Ltr,true,true,0,"{""kg"":256,""pcs"":20,""rej_mouth_kg"":10}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,10000,/records,2026-06
2026-06-29,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":180,""pcs"":8}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,8000,/records,2026-06
2026-06-30,TANK_VN,MACHINE-1,8,0,6000,0,Ltr,2026-06,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":153.6,""pcs"":12}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,6000,/records,2026-06
2026-06-30,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-30,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-06-30,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-06,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1Vsba-WDcYwSstEZsX37ntm_N05yPn0T5DzSkls9zRUw,,PROD. REPORT,,4000,/records,2026-06
2026-07-01,TANK_VN,MACHINE-1,8,0,14000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,BLACK,WT-2LL-05,net,0,0,0,,0,14000,Ltr,true,true,0,"{""kg"":504,""pcs"":28,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,14000,/records,2026-07
2026-07-02,TANK_VN,MACHINE-1,8,0,2000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,BLACK,WT-2LL-05,net,0,0,0,,0,2000,Ltr,true,true,0,"{""kg"":72,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,2000,/records,2026-07
2026-07-02,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":10}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-02,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-02,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-02,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-03,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4,""rej_mouth_kg"":10.5}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-03,TANK_VN,MACHINE-1,0,0,10000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,10000,Ltr,true,true,0,"{""kg"":296,""pcs"":20}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,10000,/records,2026-07
2026-07-03,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-04,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-04,TANK_VN,MACHINE-1,0,0,10000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,10000,Ltr,true,true,0,"{""kg"":296,""pcs"":20}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,10000,/records,2026-07
2026-07-04,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-06,TANK_VN,MACHINE-1,8,0,8000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":204.8,""pcs"":16,""rej_mouth_kg"":12}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-06,TANK_VN,MACHINE-1,0,0,16000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,16000,Ltr,true,true,0,"{""kg"":360,""pcs"":16}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,16000,/records,2026-07
2026-07-07,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4,""rej_mouth_kg"":12}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-07,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":236.8,""pcs"":16}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-07,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":212,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-08,TANK_VN,MACHINE-1,8,0,6000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-07,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":136,""pcs"":8,""rej_mouth_kg"":10.7}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-08,TANK_VN,MACHINE-1,0,0,6000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":177.6,""pcs"":12}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-08,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":212,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-09,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":10}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-09,TANK_VN,MACHINE-1,0,0,3000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-07,net,0,0,0,,0,3000,Ltr,true,true,0,"{""kg"":68,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,3000,/records,2026-07
2026-07-09,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-09,TANK_VN,MACHINE-1,0,0,6000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":177.6,""pcs"":12}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-10,TANK_VN,MACHINE-1,8,0,6000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-07,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":136,""pcs"":8,""rej_mouth_kg"":9.5}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-10,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-10,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":212,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-11,TANK_VN,MACHINE-1,8,0,3000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-07,net,0,0,0,,0,3000,Ltr,true,true,0,"{""kg"":68,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,3000,/records,2026-07
2026-07-11,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":90,""pcs"":4,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-11,TANK_VN,MACHINE-1,0,0,8000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,8000,Ltr,true,true,0,"{""kg"":236.8,""pcs"":16}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,8000,/records,2026-07
2026-07-11,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-13,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-13,TANK_VN,MACHINE-1,0,0,6000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-07,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":136,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-13,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-13,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-14,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":11}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-14,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-14,TANK_VN,MACHINE-1,0,0,6000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-07,net,0,0,0,,0,6000,Ltr,true,true,0,"{""kg"":160,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,6000,/records,2026-07
2026-07-14,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-10,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":106,""pcs"":4}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-15,TANK_VN,MACHINE-1,8,0,4000,0,Ltr,2026-07,Tank_Vn,8,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-3LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":102.4,""pcs"":8,""rej_mouth_kg"":11.5}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
2026-07-15,TANK_VN,MACHINE-1,0,0,4000,0,Ltr,2026-07,Tank_Vn,0,,0,,daily,false,0,0,0,0,0,not_set,false,0,,WHITE,WT-4LL-05,net,0,0,0,,0,4000,Ltr,true,true,0,"{""kg"":118.4,""pcs"":8}",,0,0,Tank_Vn,1lUSTSM_m2yywxGeeE7oemRbBMNsyM37ICv1lKBClGtQ,,PROD. REPORT,,4000,/records,2026-07
